"","gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","caste","behavior","vitality","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialEntityID","materialEntityRemarks","verbatimLabel","materialSampleID","eventID","parentEventID","eventType","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","projectId","isSequenced","gbifRegion","publishedByGbifRegion","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory"
"11",768730812,"","","es","CC_BY_NC_4_0","2009-11-30T00:00:00Z",NA,"https://herbario.sinchi.org.co/herbario_v/especimenes/ficha/10914/","","PhysicalObject","860.061.110-3","https://www.gbif.org/grscicoll/collection/39da9440-3953-4ef8-97d4-a25c3524bfa6/metrics","","Instituto Amazónico de Investigaciones Científicas - SINCHI","COAH","","","PRESERVED_SPECIMEN","","","","SINCHI:COAH:10914","10914","992","Sánchez, M.","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","Ejemplar botánico",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1988-09-07",NA,251,251,1988,9,7,"7/09/1988","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"CO","Amazonas","Puerto Arica","","río Cahuinarí, 22km al W de sus bocas, 300m Tra. 92","","",NA,NA,NA,NA,NA,"",-1.41944,-70.90278,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Benth.","","","Ruíz, L.K.",NA,"2009-10-01T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"Plantae | Magnoliophyta | Magnoliopsida | Fabales | Caesalpiniaceae | Crudia","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884","CO","2024-01-24T22:48:36.619Z",NA,NA,NA,NA,NA,"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-01-24T22:48:36.619Z","2023-09-28T13:57:57.213Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","COL","Colombia","COL.1_2","Amazonas","COL.1.8_2","Puerto Arica","","","LC"
"12",4454173120,"","","","CC_BY_NC_4_0","",NA,"","","","","","","MPEG","HERBMG","","","PRESERVED_SPECIMEN","","","","MG245382","MG245382","1102","Silva, C.A.S. da; Vieira, I.C.; Pereira, C.","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","exsicata - 2","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","2021-09-04",NA,247,247,2021,9,4,"","","",NA,"",NA,"","","",NA,"Pará, Santarém","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","Santarém","","Floresta Resex Tapajós Arapiuns, Muratuba","","",NA,NA,NA,NA,NA,"",-2.906389,-55.221111,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Xavier, J.K.A.M.",NA,"2020-07-27T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"318730e8-4140-4297-b03c-4d34d0b6e0bd","BR","2024-01-25T06:23:20.481Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-01-25T06:23:20.481Z","2023-12-05T16:46:15.427Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.14_1","Pará","BRA.14.114_2","Santarém","","","LC"
"13",4444303837,"","","","CC_BY_NC_4_0","",NA,"","","","","","","MPEG","HERBMG","","","PRESERVED_SPECIMEN","","","","MG240325","MG240325","832","Silva, C.A.S. da; Vieira, I.C.; Pereira, C.","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","exsicata - 2","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","2019-09-15",NA,258,258,2019,9,15,"","","",NA,"",NA,"","","",NA,"Pará, Santarém","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","Santarém","","Floresta Resex Tapajós Arapiuns","","",NA,NA,NA,NA,NA,"",-3.038333,-55.244167,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Silva, C.A.S. da",NA,"2020-06-10T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"318730e8-4140-4297-b03c-4d34d0b6e0bd","BR","2024-01-25T06:23:20.736Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-01-25T06:23:20.736Z","2023-12-05T16:46:15.427Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.14_1","Pará","BRA.14.114_2","Santarém","","","LC"
"14",4444303815,"","","","CC_BY_NC_4_0","",NA,"","","","","","","MPEG","HERBMG","","","PRESERVED_SPECIMEN","","","","MG240240","MG240240","747","Silva, C.A.S. da; Vieira, I.C.; Pereira, C.","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","exsicata - 2","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","2019-09-14",NA,257,257,2019,9,14,"","","",NA,"",NA,"","","",NA,"Pará, Santarém","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","Santarém","","Floresta Resex Tapajós Arapiuns","","",NA,NA,NA,NA,NA,"",-2.906389,-55.221111,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Silva, C.A.S. da",NA,"2020-05-08T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"318730e8-4140-4297-b03c-4d34d0b6e0bd","BR","2024-01-25T06:23:20.692Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-01-25T06:23:20.692Z","2023-12-05T16:46:15.427Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.14_1","Pará","BRA.14.114_2","Santarém","","","LC"
"15",4427235634,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5807268","","CC_BY_4_0","",NA,"","CEN","","","","","CEN","CEN","","","PRESERVED_SPECIMEN","","","","5807268","CEN00119772","526","K. R. C. Paixão","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","2019-09-25",NA,268,268,2019,9,25,"2019-09-25","","",NA,"",NA,"","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/cen/cen/0/11/97/72/cen00119772.dzi","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Rondônia","","ITAPUÃ DO OESTE","Floresta Nacional do Jacundá.","","",NA,NA,NA,NA,NA,"",-8.636667,-62.938056,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","H. C. Lima",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"9e54731f-ca52-4389-95cb-e4feedc7593e","BR","2024-01-24T22:55:59.822Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-24T22:55:59.822Z","2024-01-01T12:05:48.481Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.22_1","Rondônia","BRA.22.11_2","Candeias do Jamari","","","LC"
"16",4427233394,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5935635","","CC_BY_4_0","",NA,"","HSTM","","","","","HSTM","HSTM","","","PRESERVED_SPECIMEN","","","","5935635","HSTM00000178","734","Torke, B.M.;Mansano, V.F.,Suemitsu, C.,Couvreur, T.","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"HSTM 178","Tree, ca. 5 m tall, fruits greenish-brown",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","2011-05-06",NA,126,126,2011,5,6,"2011-5-6","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","","Belterra","Floresta Nacional do Tapajós: Tapajós River, east bank, near community of Itapaiunas, along small tributary just S of community.","","",NA,NA,NA,NA,NA,"",-3.248611,-55.172222,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Domenech, B.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"97802be9-3e72-4468-8611-0c9cd3a905a7","BR","2024-01-24T22:40:44.593Z",34,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-24T22:40:44.593Z","2024-01-01T12:06:53.392Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.14_1","Pará","BRA.14.14_2","Aveiro","","","LC"
"17",4417961225,"","","es","CC_BY_NC_4_0","",NA,"","","Event","860.061.110-3","RNC:001","","Instituto Amazónico de Investigaciones Científicas - SINCHI","COAH","Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana","","HUMAN_OBSERVATION","","","","SINCHI:Chorrera_Plantas:14095","","14095","Nicolas Castaño Arboleda","https://scholar.google.com/citations?user=chDy4OEAAAAJ&hl=en&oi=ao",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"Árbol de 17 m. Fruto café.",NA,NA,NA,NA,"","",NA,"","2023-02-11",NA,42,42,2023,2,11,"11/02/2023","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"CO","Amazonas","La Chorrera","La Chorrera","Comunidad de San Antonio, alto del rio Igara- paraná, Resguardo Predio Putumayo, Cabildo de San Antonio.","Comunidad de San Antonio, alto del rio Igara- paraná, Resguardo Predio Putumayo, Cabildo de San Antonio. 1°9'36.20'' S- 72°55'1.78.'' W 115 msnm. Bosque inundable a la orilla del Igará- Paraná.","",NA,NA,NA,NA,NA,"",-1.160056,-72.917161,NA,NA,NA,"Grados, minutos, segundos",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica","","","Jorge Mario Vélez-Puerta",NA,"2023-08-01T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"2fd651a0-aba1-4d07-9fbf-ba485757cbcd","CO","2024-01-24T17:11:01.466Z",115,0,NA,NA,NA,"COORDINATE_ROUNDED","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-01-24T17:11:01.466Z","2023-09-29T22:22:00.623Z","false",NA,"Expedición_Bio_Chorrera","false","LATIN_AMERICA","LATIN_AMERICA","COL","Colombia","COL.1_2","Amazonas","COL.1.2_2","La Chorrera","","","LC"
"18",4415971764,"","","pt","CC_BY_NC_4_0","2024-01-01T03:00:37Z",NA,"","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Collection","","","","UEPA","MFS","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Universidade do Estado do Pará","PRESERVED_SPECIMEN","","","","BRA:UEPA:MFS:1512","1512","340","Gurgel, E.S.C.; Batista, L.C.L.; Silva, C.S.A. da & Silva, M..N..","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","Árvore de 10 m alt. x 18 cm DAP. Copa assimétrica, racemosa, ramos assimétricos. Fuste irregular e tortuoso; ritidoma sujo, com briófitas e líquens, fissurado; casca morta castanho, ca. 1mm espess.; casca viva castanho-avermelhado, ca. 3mm espess. em chamas. Alburno castanho-amarelado, com cheiro de feijăo verde. Base com raízes suporte no barranco. Frutos secos, castanho quando imaturos, deiscentes, aveludados.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","",NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Amazonas","","Coari","Margem direita, Porto Urucú e Porto Hélio. Vegetaçăo de mata ciliar. Solo arenoso.","","",NA,NA,NA,NA,NA,"",-5.406944,-65.3725,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Lobato, L.C.B.",NA,"2005-07-01T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"0c00cc8f-fd48-4771-acae-216bfc42dfc2","BR","2024-01-24T15:54:10.072Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_NONE","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-01-24T15:54:10.072Z","2024-01-10T16:09:26.274Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.20_2","Coari","","","LC"
"19",4162731174,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5706439","","CC_BY_4_0","",NA,"","EAC","","","","","EAC","EAC","","","PRESERVED_SPECIMEN","","","","5706439","EAC00040126","316","Tavares, A.S.;Rorschil, L.,Souza, R.J.,Beck, H.","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","Árvore de 5 m de altura; frutos ferrugineos. Mata de beira de rio.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1987-11-01",NA,305,305,1987,11,1,"01/11/1987","","",NA,"",NA,"Árvore de 5 m de altura; frutos ferrugineos. Mata de beira de rio.","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","","","Ilha de Marajó, rio Anajas, Anajas.","","",NA,NA,NA,NA,NA,"",-0.95,-49.8,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"c755bc4d-35da-4bf5-8026-53324410b17e","BR","2024-01-25T00:21:37.853Z",12,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T00:21:37.853Z","2024-01-01T12:02:57.848Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.14_1","Pará","BRA.14.9_2","Anajás","","","LC"
"20",4073151273,"","","","CC_BY_4_0","1967-12-31T00:00:00Z",NA,"http://www.botanicalcollections.be/specimen/BR0000029606849","Meise Botanic Garden","PhysicalObject","http://biocol.org/urn:lsid:biocol.org:col:15605","gbif:ih:irn:124997","","MeiseBG","BR","Meise Botanic Garden Herbarium","","PRESERVED_SPECIMEN","","","","http://www.botanicalcollections.be/specimen/BR0000029606849","BR0000029606849","198","L.V. Ferreira","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","HerbariumSheet","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1992-05-14",NA,135,135,1992,5,14,"[14/5/1992]","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","","","","Est. Amazonas, Munic. de Manaus, Ilha de Marchantaria (rio Solimoes); Segunda faixa alta de terra a direita no canal que vai para o Lago Camaleao","","",NA,NA,NA,NA,NA,"Country: Brasil",-3.25,-60,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","ICBN","ACCEPTED","",NA,"b740eaa0-0679-41dc-acb7-990d562dfa37","BE","2024-01-25T13:22:34.613Z",NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_UNLIKELY","StillImage;InteractiveResource","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T13:22:34.613Z","2023-06-02T19:19:47.623Z","true",NA,"","false","LATIN_AMERICA","EUROPE","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.28_2","Iranduba","","","LC"
"21",4072595018,"","","","CC_BY_4_0","1967-12-31T00:00:00Z",NA,"http://www.botanicalcollections.be/specimen/BR0000029606856","Meise Botanic Garden","PhysicalObject","http://biocol.org/urn:lsid:biocol.org:col:15605","gbif:ih:irn:124997","","MeiseBG","BR","Meise Botanic Garden Herbarium","","PRESERVED_SPECIMEN","","","","http://www.botanicalcollections.be/specimen/BR0000029606856","BR0000029606856","143","L.V. Ferreira","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","HerbariumSheet","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1992-02-19",NA,50,50,1992,2,19,"[19/2/1992]","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","","","","Est. Amazonas, Munic. de Manaus, Ilha de Marchantaria (rio Solimoes); Segunda faixa alta de terra a direita no canal que vai para o Lago Camaleao","","",NA,NA,NA,NA,NA,"Country: Brasil",-3.25,-60,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","ICBN","ACCEPTED","",NA,"b740eaa0-0679-41dc-acb7-990d562dfa37","BE","2024-01-25T13:24:08.722Z",NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_UNLIKELY","StillImage;InteractiveResource","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T13:24:08.722Z","2023-06-02T19:19:47.623Z","true",NA,"","false","LATIN_AMERICA","EUROPE","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.28_2","Iranduba","","","LC"
