"","species","intrdcd","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","quant95","quant005","precip_range","temp_range","nitro_range","Phy","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count"
"93","Dalbergia_sissoo",1,171,2317.5,218.5,1261.26900584795,1258,1194,48,238.152046783626,148,28.0270833969116,19.2270832061768,23.4542153899433,23.0791664123535,32.887379,-29.125,-0.73036785380117,4.809953,30.0369895,-25.574205,2099,8.8000001907349,1146,"Dalbergia sissoo",1,1,14,1.66e+13,1.1e+13,18.61983451,"Dalbergieae","Dalbergia","Papilionoideae","Dalbergieae","1",18.61983451,1,0,5,"Dalbergia sissoo","Dalbergia sissoo","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,15,15,0,"Y","N","0",NA,0,1588
"94","Desmanthus_virgatus",1,84,1802,260,1033.29761904762,1174,408,96,232.428571428571,210,26.1452078819275,16.9308336257935,21.7041170710609,22.0416669845581,30.346431,-29.625,-5.7640405,-19.1366785,15.166667,-26.5890783,1542,9.21437425613399,312,"Desmanthus virgatus",1,1,29,1.42e+13,7.27e+12,3.88421519,"Mimoseae","Desmanthus","Caesalpinioideae","Mimoseae","1",3.88421519,1,0,4,"Desmanthus virgatus","Desmanthus virgatus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Desmanthus virgatus",0,310
"95","Desmodium_intortum",1,196,2695.25,916,1702.37244897959,1589.5,408,125.25,276.627551020408,283,22.2239584922791,15.1833333969116,18.9388818302933,19.1020832061768,24.947778,-34.266066,-11.3948198112245,-21.055207,23.91676175,-29.3107175,1779.25,7.04062509536745,282.75,"Desmodium intortum",1,1,10,6.41e+12,1.22e+13,14.8355264,"Desmodieae","Desmodium","Papilionoideae","Desmodieae","1",14.8355264,1,0,2,"Desmodium intortum","Desmodium intortum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,726
"96","Desmodium_scorpiurus",1,200,2776.55,297,1590.42,1518,401,69,189.26,187,28.2920826911926,20.6604160308838,25.0532083749771,25.7125005722046,24.913333,-26.85,7.92010458,8.99392,23.63990755,-15.86775665,2479.55,7.63166666030883,332,"Desmodium scorpiurus",1,1,12,9.58e+12,6.51e+11,-1.778624,"Desmodieae","Desmodium","Papilionoideae","Desmodieae","1",1.778624,0,0,1,"Desmodium scorpiurus","Desmodium scorpiurus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,736
"97","Desmodium_tortuosum",1,764,2111.25,604.1,1281.45680628272,1263,1208.45,68.15,292.361256544503,172,27.8850008010865,18.4304167747497,23.5611965955864,23.2604169845581,35.913325,-31.0518,3.63540294895288,6.8,30.768028,-25.47994235,1507.15,9.45458402633674,1140.3,"Desmodium tortuosum",1,1,28,2.92e+13,1.34e+13,13.2606484,"Desmodieae","Desmodium","Papilionoideae","Desmodieae","1",13.2606484,1,0,4,"Desmodium tortuosum","Desmodium tortuosum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,861
"98","Desmodium_uncinatum",1,408,2405.9,944.15,1566.05637254902,1468.5,448.75,99.7,247.531862745098,226,22.290625,16.8683331489563,19.3441993535734,19.3104162216187,22.039081,-33.392952,-18.5091430196078,-26.6639725,7.233333,-30.2791451,1461.75,5.42229185104373,349.05,"Desmodium uncinatum",1,1,6,7.27e+12,6.91e+11,3.81233789,"Desmodieae","Desmodium","Papilionoideae","Desmodieae","1",3.81233789,1,0,1,"Desmodium uncinatum","Desmodium uncinatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,882
"99","Enterolobium_cyclocarpum",1,25,2024,1061.4,1547.12,1609,377.4,152.6,238.04,224,26.3333335876465,22.1799995422363,24.7616665649414,25.4583339691162,23.37,10.641959,19.2833956,18.549723,23.1694082,18.0952518,962.599999999999,4.1533340454102,224.8,"Enterolobium cyclocarpum",1,1,14,4.29e+12,1.37e+13,9.4649793,"Ingeae","Enterolobium","Caesalpinioideae","Ingeae","1",9.4649793,1,0,2,"Enterolobium cyclocarpum","Enterolobium cyclocarpum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N","1","Enterolobium cyclocarpum",0,309
"100","Erythrina_crista-galli",1,434,1792.1,797.85,1252.82258064516,1260,304.05,140,222.055299539171,216,23.7504166603088,16.503333568573,18.7740303646035,17.9583330154419,30.127458,-36.939087,-26.9979589792627,-32.286558,14.2372740499999,-34.43320355,994.25,7.24708309173582,164.05,"Erythrina crista-galli",1,1,27,2.58e+13,1.3e+13,-19.08162213,"Phaseoleae","Erythrina","Papilionoideae","Phaseoleae","1",19.08162213,1,0,5,"Erythrina crista-galli","Erythrina crista-galli","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N","1","Erythrina crista-galli",0,23129
"101","Erythrina_poeppigiana",1,119,3527.2,944.6,2138.41176470588,1939,653,206,363.134453781513,331,26.2599990844727,18.6912504196167,22.6018206812754,23.125,22.909878,-14.828056,13.9973844705882,14.435883,22.8472,-1.2344136,2582.6,7.56874866485601,447,"Erythrina poeppigiana",1,1,18,1.09e+13,1.55e+12,-4.13762542,"Phaseoleae","Erythrina","Papilionoideae","Phaseoleae","1",4.13762542,1,0,1,"Erythrina poeppigiana","Erythrina poeppigiana","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Erythrina poeppigiana",0,1784
"102","Flemingia_macrophylla",1,44,3270,1138.95,1651.84090909091,1418.5,521.4,78,205.090909090909,140.5,26.593332862854,17.1743757247925,23.6314393390309,25.189582824707,22.0493,-26.640074,-1.48944220454545,7.962278,9.9055783,-26.44674035,2131.05,9.41895713806145,443.4,"Flemingia macrophylla",1,1,12,7.6e+12,1.43e+13,16.21859796,"Phaseoleae","Flemingia","Papilionoideae","Phaseoleae","1",16.21859796,1,0,2,"Flemingia macrophylla","Flemingia macrophylla","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N","0",NA,0,1984
"103","Flemingia_strobilifera",1,126,3113,1479.75,2090.46031746032,1995.5,517,213.25,362.81746031746,318,26.6364574432373,21.5427079200745,24.8976520886497,25.5750007629394,22.130781,-21.476919,11.0459476746032,15.327975,19.046817,-21.021078,1633.25,5.09374952316283,303.75,"Flemingia strobilifera",1,1,16,1.42e+12,1.64e+13,9.32203948,"Phaseoleae","Flemingia","Papilionoideae","Phaseoleae","1",9.32203948,1,0,2,"Flemingia strobilifera","Flemingia strobilifera","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,211
"104","Galega_officinalis",1,1986,1264,514.25,820.468277945619,771,582,199,331.757301107754,315,15.7104170322418,8.68333339691162,10.5412365663928,9.99583339691162,57.808511,-45.862225,37.4138861433031,51.0628575,53.37891675,-35.97587025,749.75,7.02708363533021,383,"Galega officinalis",1,1,12,1.72e+13,1.62e+13,42.77776493,"Galegeae","Galega","Papilionoideae","Galegeae","1",42.77776493,0,0,5,"Galega officinalis","Galega officinalis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,12809
"105","Galega_orientalis",1,2211,692.5,488.5,603.962912709181,614,696,268,426.658525554048,397,6.03749990463257,1.90833324193954,4.48995363969825,4.82083320617676,67.5765,43.370129,56.5268143111714,56.595967,59.2222545,52.9992515,204,4.12916666269303,428,"Galega orientalis",1,1,5,8.74e+12,4.92e+12,48.41342464,"Galegeae","Galega","Papilionoideae","Galegeae","1",48.41342464,0,0,2,"Galega orientalis","Galega orientalis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,1,0,"Y","N","0",NA,0,9733
"106","Genista_linifolia",1,771,1154,451,788.88326848249,812,357,171.5,255.184176394293,257,16.2708330154419,12.4250001907348,14.1620190146678,14.125,40.46778,-43.631298,-34.4723746452659,-37.8316,-31.8959675,-38.4193,703,3.84583282470705,185.5,"Genista linifolia",1,1,4,5.09e+12,3.77e+12,36.51914693,"Genisteae","Genista","Papilionoideae","Genisteae","1",36.51914693,1,0,1,"Genista linifolia","Genista linifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,375
"107","Genista_monspessulana",1,4988,1384.65,573,870.886327185245,804,435,133,262,250.5,15.3568752765656,10.7070830345154,13.0536596219637,13.1062502861023,47.7046,-46.561678,-34.4786521859262,-37.5625,-0.868532000000001,-43.036007,811.65,4.64979224205018,302,"Genista monspessulana",1,1,12,1.66e+13,5.78e+12,39.32579831,"Genisteae","Genista","Papilionoideae","Genisteae","1",39.32579831,1,0,6,"Genista monspessulana","Genista monspessulana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,350
"108","Gleditsia_triacanthos",1,4656,1143,392,715.113616838488,698.5,376,116,217.050257731959,204,17.5541667938232,8.59062528610229,12.5630825806371,12.3208332061768,56.682619,-38.772415,34.4737372896263,44.4671135,50.5115045,-34.02994725,751,8.9635415077209,260,"Gleditsia triacanthos",1,1,25,2.91e+13,1.52e+13,41.07489977,"Caesalpinieae","Gleditsia","Caesalpinioideae","Caesalpinieae","0",41.07489977,1,0,7,"Gleditsia triacanthos","Gleditsia triacanthos","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,5,4,1,"Y","Y","0",NA,0,419
"109","Gliricidia_sepium",1,369,3182,673,1667.62601626016,1422,369.2,98.4,219.119241192412,208,27.6249996185303,20.5508335113526,24.8218721710246,25.158332824707,26.79189,-27.474722,6.48390946937669,10.5,21.4838872,-20.570051,2509,7.07416610717774,270.8,"Gliricidia sepium",1,1,46,1.92e+13,2.33e+12,10.25334026,"Robinieae","Gliricidia","Papilionoideae","Robinieae","1",10.25334026,1,0,7,"Gliricidia sepium","Gliricidia sepium","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,6,0,"Y","N","0",NA,0,757
"110","Glycine_max",1,1472,1456.95,485,727.546875,611,417.45,138.55,239.413043478261,215,24.7625007629395,5.34479165077209,10.1184244796269,8.62916660308838,59.25,-28.347714,44.6713889572011,49.283208,53.24915525,18.10228105,971.950000000001,19.4177091121674,278.9,"Glycine max",1,1,50,8.87e+13,1.06e+13,15.45352811,"Phaseoleae","Glycine","Papilionoideae","Phaseoleae","1",15.45352811,0,1,7,"Glycine max","Glycine max","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,21,21,0,"Y","N","0",NA,0,217962
"111","Glycyrrhiza_glabra",1,636,842.25,343,518.062893081761,450.5,294,93,157.267295597484,138,17.7895827293396,10.3010418415069,14.4358687080302,14.6583337783813,50.695496,-37.22694,36.3514376833333,41.2310441,47.13755,-34.43995175,499.25,7.48854088783265,201,"Glycyrrhiza glabra",1,1,9,1.54e+13,2.46e+13,39.48689989,"Galegeae","Glycyrrhiza","Papilionoideae","Galegeae","1",39.48689989,0,0,9,"Glycyrrhiza glabra","Glycyrrhiza glabra","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,8,8,0,"Y","N","0",NA,0,3536
"112","Haematoxylum_campechianum",1,104,2451.8,972.3,1572.14423076923,1556.5,367,115.75,238.730769230769,235,27.3472912788391,21.5775007247925,24.5683894432508,24.9791660308837,24.4333,-27.415069,9.20585989423077,18.2339025,22.7120414,-21.245043,1479.5,5.76979055404659,251.25,"Haematoxylum campechianum",1,1,31,2.04e+13,2.44e+12,19.29766848,"Caesalpinieae","Haematoxylum","Caesalpinioideae","Caesalpinieae","0",19.29766848,1,0,5,"Haematoxylum campechianum","Haematoxylum campechianum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,50
"113","Hylodesmum_repandum",1,25,1771,1416.4,1578.32,1558,408,269.4,349.04,408,21.1266662597656,13.3075002670288,17.3375001525879,17.654167175293,-20.35,-21.30627,-21.11590208,-21.13317,-21.041968,-21.245986,354.6,7.81916599273682,138.6,"Hylodesmum repandum",0,1,0,0,2.61e+13,4.36625104,"Desmodieae","Hylodesmum","Papilionoideae","Desmodieae","1",4.36625104,1,0,3,"Hylodesmum repandum","Hylodesmum repandum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,6,0,"Y","N","0",NA,0,66
"114","Indigofera_hendecaphylla",1,26,2742.75,1430.25,2017.26923076923,1941.5,525.25,207,278.846153846154,245,25.8302087783814,16.8218755722046,20.9036858265217,20.6854162216187,24.3833,-27.415073,-2.63342942307692,5.049001,7.07695425,-17.4044505,1312.5,9.00833320617673,318.25,"Indigofera hendecaphylla",1,1,5,1.63e+13,3.05e+13,1.67206813,"Indigofereae","Indigofera","Papilionoideae","Indigofereae","1",1.67206813,1,0,4,"Indigofera hendecaphylla","Indigofera hendecaphylla","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,1082
"115","Indigofera_hirsuta",1,1210,2218.05,611.3,1331.34214876033,1302,1843,49,646.747933884297,486,27.6254165649414,19.6616670608521,23.2818078616434,22.4291667938232,34.049112,-25.892778,15.4757557196694,27.877076,30.45651845,-17.7237586,1606.75,7.96374950408934,1794,"Indigofera hirsuta",1,1,8,2.15e+12,3.94e+13,6.00354518,"Indigofereae","Indigofera","Papilionoideae","Indigofereae","1",6.00354518,1,0,5,"Indigofera hirsuta","Indigofera hirsuta","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,8,8,0,"Y","N","0",NA,0,2105
"116","Indigofera_spicata",1,664,1816.95,1076.15,1353.01355421687,1300,1848.1,136.45,788.661144578313,613,24.7702088356018,19.5631251335144,21.8090675207506,21.8187503814697,31.783554,-30.98,14.8194658855422,27.6904315,30.28935285,-27.5062373,740.8,5.20708370208739,1711.65,"Indigofera spicata",1,1,1,1.28e+11,1.55e+13,4.12735407,"Indigofereae","Indigofera","Papilionoideae","Indigofereae","1",4.12735407,0,0,4,"Indigofera spicata","Indigofera spicata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,2194
"117","Indigofera_suffruticosa",1,378,3176.1,532.65,1767.2671957672,1717,388.45,111.25,210.751322751323,206,26.9500007629395,17.2664579391479,22.0130621819269,21.8791666030884,30.27,-28.248401,4.59115852380952,14.7,24.9169401,-27.42051045,2643.45,9.68354282379158,277.2,"Indigofera suffruticosa",1,1,28,5.58e+12,9.18e+12,12.57671965,"Indigofereae","Indigofera","Papilionoideae","Indigofereae","1",12.57671965,1,0,7,"Indigofera suffruticosa","Indigofera suffruticosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,1489
"118","Indigofera_tinctoria",1,501,2268,308,1162.6626746507,1115,361,47,169.437125748503,144,28.8999996185303,16.1333332061768,24.234539220433,25.0041675567627,40.80273,-27.581742,4.10571934730539,7.4322,26.72,-23.66667,1960,12.7666664123535,314,"Indigofera tinctoria",1,1,16,3.14e+12,3.69e+13,8.91410948,"Indigofereae","Indigofera","Papilionoideae","Indigofereae","1",8.91410948,1,0,6,"Indigofera tinctoria","Indigofera tinctoria","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N","0",NA,0,2002
"119","Inga_edulis",1,95,3400,1062.9,2335.55789473684,2496,574,169.8,341.157894736842,331,26.7966659545898,18.8004163742066,23.8163157513267,24.4583339691162,18.18333,-14.983333,8.94914289473684,9.371667,14.902416,-5.8382573,2337.1,7.99624958038329,404.2,"Inga edulis",1,1,7,6.6e+12,1.04e+13,-7.70557519,"Ingeae","Inga","Caesalpinioideae","Ingeae","1",7.70557519,1,0,3,"Inga edulis","Inga edulis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,4,4,0,"Y","N","1","Inga edulis",0,29753
"120","Inga_nobilis",1,30,2213.4,1694.55,1918.4,1902.5,491,234.55,289.1,247,24.7416665077209,19.1856250762939,21.8331944147746,21.9499998092652,18.29878,18.010771,18.1629487333333,18.170805,18.28227615,18.06046815,518.849999999999,5.55604143142696,256.45,"Inga nobilis",0,1,0,0,1.36e+13,-3.84934881,"Ingeae","Inga","Caesalpinioideae","Ingeae","1",3.84934881,1,0,0,"Inga nobilis","Inga nobilis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Inga nobilis",0,24296
"121","Kummerowia_stipulacea",1,384,1398.25,928.5,1114.296875,1101,262,110,177.002604166667,167,16.4799993515014,10.2064581871033,13.1005750820041,12.9416666030884,42.54139,30.598842,37.7336616015625,38.0201835,40.49704275,34.1743953,469.75,6.27354116439812,152,"Kummerowia stipulacea",1,1,1,2.8e+12,7.38e+12,43.35430442,"Desmodieae","Kummerowia","Papilionoideae","Desmodieae","1",43.35430442,0,1,5,"Kummerowia stipulacea","Kummerowia stipulacea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,229
"122","Kummerowia_striata",1,2057,1588.6,997.8,1251.99951385513,1207,376.2,82,171.989790957705,138,19.959167098999,12.425,16.0545656909396,15.8125,41.887869,-31.684539,32.2309735192027,34.777486,38.9113094,29.4380514,590.799999999999,7.53416709899906,294.2,"Kummerowia striata",1,1,2,2.53e+12,1.08e+13,33.9937023,"Desmodieae","Kummerowia","Papilionoideae","Desmodieae","1",33.9937023,1,0,6,"Kummerowia striata","Kummerowia striata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,5,5,0,"Y","N","0",NA,0,2366
"123","Lablab_purpureus",1,707,3081.9,467.8,1508.8486562942,1409,483,89.3,240.161244695898,207,27.1295839309692,10.2983335494995,20.1093411266888,20.5499992370605,50.848634,-35,9.69543118953324,18.1495,37.1252429,-27.4725927,2614.1,16.8312503814697,393.7,"Lablab purpureus",1,1,56,3.35e+13,2.96e+13,0.09818241,"Phaseoleae","Lablab","Papilionoideae","Phaseoleae","1",0.09818241,1,0,7,"Lablab purpureus","Lablab purpureus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,7,7,0,"Y","N","0",NA,0,1714
"124","Lathyrus_angulatus",1,114,1476.75,561.65,1034.49122807018,1051,416.45,87,203.40350877193,184,16.9849992752075,10.8622914791107,13.8443713690105,13.989583492279,45.70641,34.788,40.6706764035088,39.577021,44.83371375,37.1765906,915.1,6.12270779609681,329.45,"Lathyrus angulatus",1,1,2,3.33e+12,4.54e+12,38.69175494,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",38.69175494,0,1,0,"Lathyrus angulatus","Lathyrus angulatus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,1776
"125","Lathyrus_aphaca",1,1384,1252.85,575.15,819.403179190751,784,529,168,292.548410404624,263,10.9247917175293,7.77145848274231,9.38320687878339,9.44999980926514,57.670159,33.281453,49.9008699710983,49.7774575,53.0010283,45.11136565,677.7,3.15333323478695,361,"Lathyrus aphaca",1,1,8,1.12e+13,2.75e+13,39.11839808,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",39.11839808,0,1,5,"Lathyrus aphaca","Lathyrus aphaca","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,1472
"126","Lathyrus_cicera",1,69,1163.4,686.2,962,1012,207.4,148,181.36231884058,184,15.3141670227051,13.0758333206177,13.887258488199,13.6666669845581,49.92333,27.6985105,38.1341751318841,38.363395,39.0365764,37.212362,477.2,2.23833370208742,59.4,"Lathyrus cicera",1,1,3,6.06e+11,2e+13,36.55834479,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",36.55834479,0,1,6,"Lathyrus cicera","Lathyrus cicera","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,1923
"127","Lathyrus_hirsutus",1,744,1400,687.3,1009.53225806452,966.5,301.7,86,152.799731182796,128,20.0122913360596,10.1816667556762,16.735422251686,17.7916669845581,58.35,-37.87,35.0183476166667,33.171164,51.46245725,29.9854362,712.7,9.83062458038331,215.7,"Lathyrus hirsutus",1,1,7,4.97e+12,1.82e+13,41.67807573,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",41.67807573,0,1,3,"Lathyrus hirsutus","Lathyrus hirsutus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,1898
"128","Lathyrus_latifolius",1,12699,1325,515.9,854.907315536656,791,529,144,270.393889282621,237,13.9791669845581,6.99124970436096,9.8708586009274,9.67500019073486,59.22545,-45.894425,45.818661347547,49.796152,52.974938,35.9010766,809.1,6.98791728019714,385,"Lathyrus latifolius",1,1,17,2.13e+13,6.44e+12,42.17504914,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",42.17504914,0,0,3,"Lathyrus latifolius","Lathyrus latifolius","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,1620
"129","Lathyrus_pratensis",1,273,939.199999999998,313,476.728937728938,431,500.8,260,349.794871794872,324,5.28999986648559,-5.25833339691162,-0.353724043366018,-0.0541666634380817,62.9524,-46.095729,50.390299085348,52.469553,59.5580108,43.51784,626.199999999998,10.5483332633972,240.8,"Lathyrus pratensis",1,1,8,1.69e+13,4e+13,42.09266119,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",42.09266119,0,0,3,"Lathyrus pratensis","Lathyrus pratensis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,25,23,0,"Y","N","0",NA,0,2732
"130","Lathyrus_sphaericus",1,152,1637,587.95,1182.82236842105,1229,490,132.55,269.355263157895,263,14.7968751430511,7.66062507629394,11.7387335425929,11.5187501907348,59.88796,-35,42.9438500065789,44.0105475,56.033775,38.41320055,1049.05,7.1362500667572,357.45,"Lathyrus sphaericus",1,1,4,8.42e+12,2.35e+13,37.82259621,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",37.82259621,0,1,1,"Lathyrus sphaericus","Lathyrus sphaericus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,2561
"131","Lathyrus_sylvestris",1,612,1996.45,724.75,1124.65849673203,1040,615,183,348.903594771242,323,10.8372917175293,4.51291673183441,7.82736927845509,8.07916641235352,49.002216,-46.9,44.2442087197712,44.573694,48.48405255,41.50846565,1271.7,6.32437498569491,432,"Lathyrus sylvestris",1,1,5,3.16e+12,1.73e+13,48.14780215,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",48.14780215,0,0,4,"Lathyrus sylvestris","Lathyrus sylvestris","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,6959
"132","Lathyrus_tingitanus",1,441,1406,358,884.859410430839,855,388,95,207.65306122449,187,17.7083339691162,11.3583335876465,14.4613945635538,14.5874996185303,49.2731,-43.638346,5.10233493718821,33.379351,41.379373,-42.052854,1048,6.3500003814697,293,"Lathyrus tingitanus",1,1,7,7.13e+12,3.33e+12,36.84475817,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",36.84475817,0,1,2,"Lathyrus tingitanus","Lathyrus tingitanus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,1485
"133","Lathyrus_tuberosus",1,462,944,536.05,680.186147186147,634,871.9,208.05,436.562770562771,392,9.97854194641114,5.11895818710327,7.36109307008388,7.14374995231629,63.15053,35.876235,54.2864364437229,56.1596155,60.0391435,43.00926645,407.95,4.85958375930786,663.85,"Lathyrus tuberosus",1,1,9,1.62e+12,2.67e+13,47.50736618,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",47.50736618,0,0,5,"Lathyrus tuberosus","Lathyrus tuberosus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,2475
"134","Lathyrus_vernus",1,92,846.9,744.35,794.076086956522,797,681.25,167,326.20652173913,258.5,10.3249998092651,9.02854132652283,9.60674818702366,9.75,53.6,49.508414,51.7934759673913,51.9647595,52.86968995,50.7296809,102.55,1.29645848274227,514.25,"Lathyrus vernus",1,1,2,2.98e+11,2.23e+13,47.59715532,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",47.59715532,0,0,3,"Lathyrus vernus","Lathyrus vernus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,10,10,0,"Y","N","0",NA,0,1642
"135","Lespedeza_bicolor",1,741,1677,1014,1267.84615384615,1203,363,82,175.736842105263,142,17.8583335876465,11.0083332061768,14.4366959232068,14.5833330154419,58.65468,30.099451,35.7607071821862,35.6877,38.727263,32.754853,663,6.8500003814697,281,"Lespedeza bicolor",1,1,9,8.25e+12,1.54e+13,39.58768972,"Desmodieae","Lespedeza","Papilionoideae","Desmodieae","1",39.58768972,1,0,3,"Lespedeza bicolor","Lespedeza bicolor","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,7050
"136","Lespedeza_thunbergii",1,31,1519.5,1121.5,1272,1202,432,85.5,166.903225806452,123,19.6687498092652,12.2562499046326,16.5751344311622,17.2916660308838,41.84926,29.606051,34.090674,34.009161,39.299674,30.345564,398,7.41249990463255,346.5,"Lespedeza thunbergii",1,1,4,6.12e+11,3.99e+12,30.63943753,"Desmodieae","Lespedeza","Papilionoideae","Desmodieae","1",30.63943753,1,0,1,"Lespedeza thunbergii","Lespedeza thunbergii","National Center for Biotechnology Information",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,1,"Y","Y","0",NA,0,1594
"137","Leucaena_leucocephala",1,5677,2629.4,402.8,1307.72062709177,1153,410,72,192.512946979038,163,27.3333339691162,17.3041667938232,22.6541306935966,22.8041667938232,43.555656,-34.086208,4.38985239094592,3.370947,36.7216528,-25.009332,2226.6,10.029167175293,338,"Leucaena leucocephala",1,1,73,5.54e+13,2.1e+12,21.01115209,"Mimoseae","Leucaena","Caesalpinioideae","Mimoseae","1",21.01115209,1,0,9,"Leucaena leucocephala","Leucaena leucocephala","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,14,14,0,"Y","N","1","Leucaena leucocephala",0,2130
"138","Lotus_angustissimus",1,423,1333,560.8,877.96926713948,860,369,121,235.347517730496,235,17.9866659164428,12.5179164886475,15.2362293002171,14.8083333969116,33.740021,-42.754139,-35.6612439401891,-36.2423,-32.0655711,-38.56488,772.2,5.46874942779538,248,"Lotus angustissimus",1,1,5,1.1e+13,2.32e+13,40.50607279,"Loteae","Lotus","Papilionoideae","Loteae","1",40.50607279,0,0,1,"Lotus angustissimus","Lotus angustissimus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,8646
