"","X.1","X","species","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","quant95","quant005","precip_range","temp_range","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count","species.y","nitro_range","log_temp_range","log_precip_range","log_nitro_range"
"44",177,2562,"Trifolium_fragiferum",20417,1044,441,720.839545476809,713,489,136,257.060488808346,224,15.2341669082642,7.07833309173584,10.6894360917138,10.3666667938232,67.254,-46.360734,43.2514796704707,48.08973,54.4249768,-34.3020484,603,8.15583381652834,1,1,7,2.39e+13,3.47e+13,39.85261222,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,39.85261222,0,0,4,"Trifolium fragiferum","Trifolium fragiferum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,3,0,"Y","N",0,NA,0,4030,"Trifolium fragiferum",353,2.09873347689505,6.40191719672719,5.8664680569333
"45",178,2616,"Trifolium_spumosum",674,841,382.65,589.639465875371,576,238,115,169.050445103858,159.5,19.6347918510437,13.2425001144409,16.6083271291206,16.7333335876464,48.8746,-31.954722,36.5833977695846,37.09165,43.46672,32.4565,458.35,6.39229173660283,1,1,3,2.79e+12,8.72e+12,35.12159617,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,35.12159617,0,1,1,"Trifolium spumosum","Trifolium spumosum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4035,"Trifolium spumosum",123,1.85509284831777,6.12763308440779,4.81218435537242
"46",179,2532,"Trifolium_argutum",309,1016.6,316,579.902912621359,549,220,80,153.022653721683,149,19.9991661071777,14.5883333206177,17.7551509986803,18.0083332061768,39.11667,31.33,33.6172692006473,32.95,37.0066666,31.624,700.6,5.41083278656008,1,1,2,3.07e+12,2.07e+12,34.10546659,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,34.10546659,0,1,0,"Trifolium argutum","Trifolium argutum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4036,"Trifolium argutum",140,1.68840301568081,6.55193711076339,4.9416424226093
"47",180,2598,"Trifolium_physodes",394,1023,485.95,779.05076142132,809,328,132,211.203045685279,209,17.4662502288819,6.77729170322418,12.4756979812977,12.6437497138977,43.55,31.6,37.8743460329949,38.58375,40.3472335,32.99629245,537.05,10.6889585256577,0,1,0,0,7.91e+12,37.19378555,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,37.19378555,0,0,1,"Trifolium physodes","Trifolium physodes","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4196,"Trifolium physodes",196,2.36921129518864,6.28609120004406,5.27811465923052
"48",181,2629,"Trifolium_tumens",44,788.9,445.8,575.727272727273,557.5,391.7,185.8,263.704545454545,252,12.6131249427795,7.4735417842865,10.1323863484643,10.1583333015442,45.0131,38.183333,40.8881714090909,40.89097,44.73385625,38.8,343.1,5.13958315849305,0,1,0,0,7.94e+12,44.94299804,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,44.94299804,0,0,1,"Trifolium tumens","Trifolium tumens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4033,"Trifolium tumens",205.9,1.63697197860904,5.8380219498644,5.32739061403374
"49",182,2582,"Trifolium_michelianum",327,929.4,507,722.795107033639,716,320,124,207.770642201835,192,16.0149997711182,10.5012499809265,12.494966855472,11.8541669845581,51.922463,-38.6708,40.3940500097859,46.80152,48.468733,-36.34952,422.4,5.51374979019165,1,1,1,2.28e+11,5.66e+12,39.6093914,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,39.6093914,0,1,0,"Trifolium michelianum","Trifolium michelianum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4031,"Trifolium michelianum",196,1.70724493438517,6.04595273239205,5.27811465923052
"50",183,2590,"Trifolium_ornithopodioides",803,1073.9,427.2,706.763387297634,678,483,112,250.059775840598,230,15.7616664886474,9.57208318710327,11.905827087008,11.591667175293,56.324179,-45.874876,25.9275599478207,45.424,52.2811239,-40.7864675,646.7,6.18958330154416,1,1,6,7.55e+12,5.42e+12,42.88993222,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,42.88993222,0,1,0,"Trifolium ornithopodioides","Trifolium ornithopodioides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4039,"Trifolium ornithopodioides",371,1.82286776642476,6.47188250845255,5.91620206260743
"51",184,2571,"Trifolium_hybridum",66322,1184,532,756.303594583999,716,716,177,383.11873888001,347,10.7333335876465,2.35416651964188,7.18905315522607,7.55416679382324,70.2171,-51.48556,53.6736976593513,52.7775675,62.08504195,45.51669825,652,8.37916706800462,1,1,29,4.15e+13,2.73e+13,46.91618491,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,46.91618491,0,0,3,"Trifolium hybridum","Trifolium hybridum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,7,6,0,"Y","N",0,NA,0,4226,"Trifolium hybridum",539,2.12574851432778,6.48004456192665,6.289715570909
"52",185,2599,"Trifolium_plebeium",38,847.65,292.85,632.052631578947,719.5,230,72,161.315789473684,179.5,19.5733334541321,13.1102084159851,16.0532896644191,16.0875005722046,33.94021,31.64,32.9674322105263,33.034537,33.2600307,32.48964335,554.8,6.46312503814699,0,1,0,0,1.07e+12,35.0847637,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,35.0847637,0,1,0,"Trifolium plebeium","Trifolium plebeium","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4039,"Trifolium plebeium",158,1.86611295285935,6.31860768844068,5.06259503302697
"53",186,2612,"Trifolium_scutatum",105,1054.6,349.4,708.809523809524,706,230,115,162.771428571429,154,19.704167175293,14.5550003051758,17.2659523464385,17.3208332061768,38.3,32.37,34.5648231904762,34.676389,37.2566934,32.6228888,705.2,5.14916687011718,0,1,0,0,1.62e+12,27.04405009,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,27.04405009,0,1,0,"Trifolium scutatum","Trifolium scutatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4077,"Trifolium scutatum",115,1.63883492879623,6.55848145052371,4.74493212836325
"54",187,2546,"Trifolium_cernuum",1206,1267.5,425.75,776.565505804312,708.5,320,110,195.426202321725,182,17.2604169845582,11.3427078723908,14.353320218635,14.4395833015442,47.633333,-43.542321,6.32042958606965,37.9081665,44.0948625,-38.10915,841.75,5.91770911216738,1,1,15,1.28e+13,1.54e+12,38.95373887,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,38.95373887,0,1,0,"Trifolium cernuum","Trifolium cernuum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4148,"Trifolium cernuum",210,1.77794939970599,6.73548305804118,5.34710753071747
"55",188,2592,"Trifolium_pallescens",1432,1773.7,784.55,1325.29539106145,1378,749,295,500.039106145251,512,6.66208324432373,-2.75791665315628,1.59801850337815,1.35208338499069,49.917201,37.04,45.7424253583799,45.9981945,47.18,44.1116265,989.15,9.41999989748001,0,1,0,0,3.09e+12,45.61278355,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,45.61278355,0,0,0,"Trifolium pallescens","Trifolium pallescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4261,"Trifolium pallescens",454,2.24283507770505,6.8968459884741,6.11809719804135
"56",189,2530,"Trifolium_ambiguum",295,1350.9,473,775.427118644068,644,635,182,334.138983050847,300,11.906666469574,0.440416657924652,6.91759886749215,7.87083339691162,49.5892,-36.37,42.6224825966102,44.050084,47.3797739,41.2941744,877.9,11.4662498116493,1,1,2,9.19e+11,8.6e+12,45.89829828,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,45.89829828,0,0,1,"Trifolium ambiguum","Trifolium ambiguum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,7,6,0,"Y","N",0,NA,0,4161,"Trifolium ambiguum",453,2.4394079214152,6.77753269193216,6.11589212548303
"57",190,2630,"Trifolium_uniflorum",116,971.5,453,730.181034482759,744.5,248,147.5,204.568965517241,202,18.0739583969116,10.9135417938233,14.5190373700241,14.5270833969116,43.5701,28,36.751347,35.3440275,40.060939,35.03479325,518.5,7.16041660308835,1,1,2,7.76e+12,2.81e+12,37.12351535,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,37.12351535,0,0,0,"Trifolium uniflorum","Trifolium uniflorum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4320,"Trifolium uniflorum",100.5,1.96856816406876,6.25094002766958,4.61015772749913
"58",191,2573,"Trifolium_isthmocarpum",265,1036.8,443.6,703.630188679245,688,242.2,115,160.743396226415,155,18.2541656494141,13.3408330917358,16.6208019148629,17.125,51.611252,33.1,37.2134761358491,36.77211,40.375916,34.0776776,593.2,4.91333255767826,1,1,1,7.9e+11,3.49e+12,37.26769987,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,37.26769987,0,1,0,"Trifolium isthmocarpum","Trifolium isthmocarpum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4030,"Trifolium isthmocarpum",127.2,1.59195244022569,6.38553161026378,4.84576065090602
"59",192,2587,"Trifolium_nigrescens",2267,1042.4,453,730.287604764005,724,368,126,221.880017644464,204,17.6075002670288,10.3399998664856,13.9929789700695,14.1333332061768,49.06294,-34.982057,41.3025366102779,41.9,44.579544,36.3058717,589.4,7.2675004005432,1,1,1,6.33e+11,8.93e+12,37.34547043,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,37.34547043,0,1,1,"Trifolium nigrescens","Trifolium nigrescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4780,"Trifolium nigrescens",242,1.9834124085652,6.37910507030359,5.48893772615669
"60",193,2625,"Trifolium_suffocatum",957,971.399999999999,417.8,673.44618599791,642,363.2,114.8,208.846394984326,189,16.6550003051758,9.77916622161865,13.5949886757005,14.2916669845581,57.15,-43.601563,34.9072004208986,41.63,52.2580064,-36.0862724,553.599999999999,6.87583408355715,1,1,5,7.55e+12,9.74e+12,37.8802693,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,37.8802693,0,1,0,"Trifolium suffocatum","Trifolium suffocatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4031,"Trifolium suffocatum",248.4,1.92801295743848,6.31644240430346,5.51504035005932
"61",194,2608,"Trifolium_retusum",444,1084.2,386.15,642.952702702703,598,516,97,233.79954954955,204,14.5979169368744,7.24520828723908,10.5799362001655,10.4729170799256,54.304264,-45.091496,43.2896086308559,42.468575,51.2211641,39.73992739,698.05,7.35270864963531,1,1,2,4.04e+11,1.15e+13,43.78066088,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,43.78066088,0,1,0,"Trifolium retusum","Trifolium retusum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4053,"Trifolium retusum",419,1.99506876909645,6.54829073343466,6.03787091992214
"62",195,2606,"Trifolium_repens",261971,1417,535,840.518847506022,778,828,162,392.29166968863,321,14.0166664123535,2.01250004768372,8.4084561056188,8.87083339691162,70.8304401,-54.882277,48.0736877864512,51.682953,62.611609,30.3089555,882,12.0041663646698,1,1,39,6.31e+13,4.12e+13,41.5648251,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,41.5648251,0,0,8,"Trifolium repens","Trifolium repens","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,51,51,0,"Y","N",0,NA,0,6098,"Trifolium repens",666,2.48525378658487,6.78219205600679,6.50128967054039
"63",196,2529,"Trifolium_alpestre",9666,1377,516,817.960273122284,736,557,169,308.454479619284,276,10.7812495231628,3.28958326578141,7.55731214193009,8.17500019073486,59.6943,38.05,48.6817828322988,49.02,53.974995,43.98333,861,7.49166625738142,1,1,1,45978014490,1.28e+13,47.2663545,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,47.2663545,0,0,1,"Trifolium alpestre","Trifolium alpestre","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,12,8,0,"Y","N",0,NA,0,4127,"Trifolium alpestre",388,2.0137912370575,6.75809450442773,5.96100533962327
"64",197,2581,"Trifolium_medium",73837,1261,546,776.924224982055,708,717.199999999997,185,398.440917155356,364,10.4833335876465,3.21250009536743,6.98646342761892,7.17500019073486,69.904854,-43.25,54.1061362338015,55.333246,61.195963,45.6258,715,7.27083349227907,1,1,4,1.22e+13,2.71e+13,49.85661054,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,49.85661054,0,0,3,"Trifolium medium","Trifolium medium","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,20,20,0,"Y","N",0,NA,0,222359,"Trifolium medium",532.199999999997,1.98387093315527,6.57228254269401,6.27701935854358
"65",198,2609,"Trifolium_rubens",8402,1390.9,624,909.507260176149,842,536,159,306.932873125446,276,12.6208333969116,4.70041649341584,9.34462429096417,9.61250019073486,54.805951,-35.032057,46.5968553559629,46.6310925,50.14245385,42.70889046,766.9,7.92041690349576,0,1,0,0,3.69e+12,46.65877329,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,46.65877329,0,0,1,"Trifolium rubens","Trifolium rubens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,19496,"Trifolium rubens",377,2.06944384377121,6.64235641477081,5.93224518744801
"66",199,2559,"Trifolium_diffusum",335,1037.7,389,598.158208955224,516,389.2,143,238.614925373134,231,15.0483335494995,8.10458335876465,11.0952984930864,10.4916667938232,49.775771,36.43333,44.0717786110448,44.00224,48.0130616,39.803935,648.700000000001,6.94375019073486,0,1,0,0,8.77e+12,43.71839689,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,43.71839689,0,1,0,"Trifolium diffusum","Trifolium diffusum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4262,"Trifolium diffusum",246.2,1.93784200187437,6.47497036021901,5.50614421375035
"67",200,2593,"Trifolium_pallidum",249,1054.8,567.4,791.63453815261,787,362,134,228.389558232932,218,16.4149993896484,10.8083333969116,13.7864290490208,13.8208332061768,51.08959,35.02,39.6932339799197,39.00639,43.8834298,36.983886,487.4,5.6066659927368,1,1,1,5.39e+11,5.32e+12,40.31677478,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,40.31677478,0,1,0,"Trifolium pallidum","Trifolium pallidum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6953,"Trifolium pallidum",228,1.72395624567516,6.18908514119111,5.42934562895444
"68",201,2603,"Trifolium_pratense",230399,1365,528,825.896483925711,774,770,167,390.923333000577,332,12.408332824707,1.57083332538605,7.91689941609221,8.64999961853027,70.749929,-51.594056,51.308596521721,51.547237,63.0824729,42.08,837,10.8374994993209,1,1,27,5.84e+13,3.82e+13,40.12460519,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,40.12460519,0,0,7,"Trifolium pratense","Trifolium pratense","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,44,43,0,"Y","N",0,NA,0,4528,"Trifolium pratense",603,2.3830122959079,6.72982407048948,6.40191719672719
"69",202,2575,"Trifolium_lappaceum",1739,1162.4,411,719.96434732605,698,328,111.9,198.181713628522,185,18.9420841217041,11.1750001907349,14.7026452059167,14.4666662216187,51.25144,-36.4167,39.9856702835538,41.54,44.460593,32.4994091,751.4,7.76708393096921,1,1,2,5.16e+12,1.1e+13,37.74679038,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,37.74679038,0,1,2,"Trifolium lappaceum","Trifolium lappaceum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4389,"Trifolium lappaceum",216.1,2.0498947954779,6.62193813313987,5.37574126351284
"70",203,2622,"Trifolium_striatum",12002,1081,499,749.456340609898,728,453,136,262.852357940343,244,15.4916667938232,7.53333330154419,10.7835180269611,10.4708337783813,57.943889,-45.473775,38.9222524215214,45.827145,55.7099188,-36.983225,582,7.95833349227901,1,1,6,1.48e+13,1.46e+13,42.77789671,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,42.77789671,0,0,1,"Trifolium striatum","Trifolium striatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,15522,"Trifolium striatum",317,2.07421961767092,6.36647044773144,5.75890177387728
"71",204,2619,"Trifolium_stellatum",8383,927,376,645.47536681379,632,326.799999999999,117,187.482643445067,173,18.1000003814697,11.3583335876465,14.7355073805742,14.7250003814697,55.942973,-37.9167,39.7463408553024,39.736251,44.05265,32.65,551,6.7416667938232,1,1,3,4.04e+12,1.06e+13,37.70347598,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,37.70347598,0,1,2,"Trifolium stellatum","Trifolium stellatum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,0,0,"N","N",0,NA,0,4148,"Trifolium stellatum",209.799999999999,1.90830719313774,6.31173480915291,5.34615469596219
"72",205,2572,"Trifolium_incarnatum",28542,1227,558,818.123256954663,784,502,153,275.117896433326,243,14.1125001907349,7.37083339691162,10.0094835418481,9.75833320617676,65.496653,-46.2843,47.9567355952036,48.7589745,53.6854511,41.17157815,669,6.74166679382328,1,1,28,3.16e+13,5.03e+12,45.14121498,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,45.14121498,0,1,2,"Trifolium incarnatum","Trifolium incarnatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4155,"Trifolium incarnatum",349,1.90830719313775,6.50578406012823,5.85507192220243
"73",206,2577,"Trifolium_ligusticum",622,1653.8,508,859.028938906752,769,558,137.1,262.020900321543,223,17.0658341407776,11.2591665267945,14.457562962529,14.6374998092651,44.59466,-34.95,38.9152261869775,41.3008865,44.156438,35.05910614,1145.8,5.80666761398311,1,1,2,2.89e+12,5.31e+12,37.05915179,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,37.05915179,0,1,0,"Trifolium ligusticum","Trifolium ligusticum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4431,"Trifolium ligusticum",420.9,1.75900684589913,7.04385836197448,6.04239527577653
"74",207,2533,"Trifolium_arvense",72431,1091,476,724.253634493518,696,605,125,296.477323245572,251,15.966667175293,5.20416665077209,9.62407273998262,9.16250038146973,66.80314,-46.898664,40.0756669412075,50.314574,59.059245,-35.9279355,615,10.7625005245209,1,1,13,1.37e+13,3.88e+13,42.63744678,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,42.63744678,0,1,3,"Trifolium arvense","Trifolium arvense","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N",0,NA,0,5107,"Trifolium arvense",480,2.37606791848982,6.42162226780652,6.17378610390194
"75",208,2540,"Trifolium_bocconei",969,980.4,486,691.577915376677,653,364,120,205.274509803922,184,16.7683330535889,10.3166666030884,14.1583892282933,14.7083330154419,52.142,27.6785102,40.782891249742,41.4188368,44.908142,37.6427328,494.4,6.45166645050054,1,1,1,3.58e+11,6.06e+12,39.72909208,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,39.72909208,0,1,0,"Trifolium bocconei","Trifolium bocconei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4041,"Trifolium bocconei",244,1.86433846185603,6.20334490614348,5.4971682252932
"76",209,2553,"Trifolium_dalmaticum",201,1056,560,850.278606965174,853,362,152,245.810945273632,231,16.3083324432373,9.05000019073486,12.8684286810272,13.2041664123535,44.228,36.933333,39.8278845273632,39.25389,43.745735,38.43194,496,7.25833225250244,0,1,0,0,5.13e+11,42.61414184,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,42.61414184,0,1,0,"Trifolium dalmaticum","Trifolium dalmaticum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4042,"Trifolium dalmaticum",210,1.98215008516148,6.20657592672493,5.34710753071747
"77",210,2611,"Trifolium_scabrum",10149,1087,378,701.299142772687,688,414,115,221.049167405656,193,17.1149997711181,9.12416667938232,12.8509721775949,12.6083335876465,57.666823,-42.416086,40.0499604585673,42.84207,48.68543,32.5724868,709,7.9908330917358,1,1,3,4.72e+12,1.29e+13,39.50421833,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,39.50421833,0,1,1,"Trifolium scabrum","Trifolium scabrum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4215,"Trifolium scabrum",299,2.07829502114325,6.56385552653213,5.70044357339069
"78",211,2626,"Trifolium_sylvaticum",209,1265.6,439.6,876.354066985646,921,283.8,115,190.947368421053,184,15.5524997711182,9.3033332824707,13.4019139006948,13.9499998092651,51.850307,33.09,40.5396592478469,41.24735,42.4647658,37.7686166,826,6.24916648864748,1,1,1,3.58e+11,3.75e+12,39.07788928,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,39.07788928,0,1,0,"Trifolium sylvaticum","Trifolium sylvaticum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4210,"Trifolium sylvaticum",168.8,1.83244809303843,6.71659477352098,5.12871458216186
"79",212,2547,"Trifolium_cherleri",3356,921,394,616.997914183552,589,268.25,116,172.919249106079,159,17.904167175293,11.7458333969116,14.9823214665357,15.0958337783813,48.8053,-35.416667,38.8546106499404,38.38844485,43.39376,35.201208625,527,6.15833377838138,1,1,1,3.51e+12,9.63e+12,37.06337654,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,37.06337654,0,1,0,"Trifolium cherleri","Trifolium cherleri","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4030,"Trifolium cherleri",152.25,1.81780625043377,6.26720054854136,5.02552390659001
"80",213,2570,"Trifolium_hirtum",3842,1167.9,361,705.562207183758,664.5,308,93,179.247787610619,165,17.5416660308838,11.0083332061768,14.4309875507767,14.6291666030884,49.79908,-41.569461,34.8380157607756,38.48748,44.6383526,-30.54685595,806.9,6.533332824707,1,1,7,9.19e+12,8.07e+12,38.56370637,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,38.56370637,0,1,1,"Trifolium hirtum","Trifolium hirtum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4353,"Trifolium hirtum",215,1.87691719971739,6.69319974485446,5.37063802812766
"81",214,2561,"Trifolium_echinatum",287,1014.1,303.2,674.268292682927,676,341.1,114,193.87456445993,172,19.4249992370605,10.8345829963684,15.2467624418412,14.8541669845581,52.003518,30.42722,38.7193967839721,39.633083,43.9558074,31.6601633,710.9,8.59041624069208,1,1,1,7.95e+11,6.24e+12,38.74593397,"Trifolieae","Trifolium","Papilionoideae","Trifolieae",1,38.74593397,0,1,2,"Trifolium echinatum","Trifolium echinatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4056,"Trifolium echinatum",227.1,2.15064719124734,6.56653177293544,5.42539044911151
