"","X","species","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","median_long","quant95","quant005","biome","precip_range","temp_range","nitro_range","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count","species.y"
"824",839,"Crotalaria_novae-hollandiae",1198,1285,247.85,649.519198664441,613,135,32,63.6736227045075,53,27.9791660308838,21.9243743896484,25.8118044243432,26.2916660308838,-12.063897,-28.2007,-18.5352320651085,-18.256934,133.8104395,-14.07846655,-24.330541,"7",1037.15,6.0547916412354,103,0,1,0,0,7.69e+12,-25.73253015,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,25.73253015,1,0,1,"Crotalaria novae-hollandiae","Crotalaria novae-hollandiae","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,5430,"Crotalaria novae-hollandiae"
"825",840,"Crotalaria_obscura",39,928.4,581.4,729.820512820513,709,246.4,144.7,190.051282051282,184,18.7470827102661,13.8612502098084,16.9107905412332,17.154167175293,-30.125,-33.98,-31.9731757948718,-32.125,27.891944,-30.125,-33.6310556,"10",347,4.88583250045776,101.7,0,1,0,0,2.67e+12,-25.48651667,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,25.48651667,0,0,0,"Crotalaria obscura","Crotalaria obscura","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3460,"Crotalaria obscura"
"826",841,"Crotalaria_ochroleuca",208,2035.45,799.5,1336.5625,1309,613,76,229.293269230769,164,27.5054165840149,18.8322907447815,23.0872195271345,23.2749996185303,33.916076,-27.581742,3.8469660625,4.9233335,13.316667,30.5401545,-18.99001265,"7",1235.95,8.67312583923345,537,1,1,9,1.26e+13,1.96e+13,2.46809908,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,2.46809908,0,0,0,"Crotalaria ochroleuca","Crotalaria ochroleuca","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,1412,"Crotalaria ochroleuca"
"827",842,"Crotalaria_pallida",2470,2969.1,755.5,1550.65829959514,1344,1405,75,334.883805668016,196,27.8652090072632,18.1329164505005,23.2439760489985,23.1250009536743,36.65,-31.72,5.39037656044534,9.305,2.7185,29.46783815,-25.97418655,"1",2213.6,9.73229255676264,1330,1,1,37,1.73e+13,3.48e+13,12.53796268,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,12.53796268,1,0,7,"Crotalaria pallida","Crotalaria pallida","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N",1,"Crotalaria pallida",0,3163,"Crotalaria pallida"
"828",843,"Crotalaria_paulina",107,2417.1,1238,1744.44859813084,1618,596.8,134.3,257.682242990654,192,24.3029174804688,16.6716665267944,20.7487928533108,21.0249996185303,8.9,-25.88,-10.1525025476636,-15.216667,-49.001389,5.8685548,-23.11299337,"1",1179.1,7.63125095367432,462.5,1,0,6,1.17e+13,0,NA,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,NA,1,0,1,"Crotalaria paulina","Crotalaria paulina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,27932,"Crotalaria paulina"
"829",844,"Crotalaria_perrottetii",75,892.499999999999,249.8,434.466666666667,342,93.4,26,42.48,38,29.0504167556763,26.8912502288818,28.4212222035726,28.6124992370605,16.533333,9.817,15.3485962,15.75,-15.083333,16.398333,13.1949999,"7",642.699999999999,2.15916652679443,67.4,0,1,0,0,1.28e+12,19.11345071,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,19.11345071,0,1,0,"Crotalaria perrottetii","Crotalaria perrottetii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1274,"Crotalaria perrottetii"
"830",845,"Crotalaria_pilosa",191,2930.5,809,1849.97382198953,1659,546,95,218.575916230366,158,27.1499996185303,19.5729169845581,24.454057568655,25.1083335876465,22.909878,-27.33333,-3.02720508481675,1.989778,-59.58,10.2141665,-19.7883335,"7",2121.5,7.5770826339722,451,0,0,0,0,0,NA,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,NA,0.375,0.422222222,0,"Crotalaria pilosa","Crotalaria pilosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2444,"Crotalaria pilosa"
"831",846,"Crotalaria_pisicarpa",56,981,314,594,586,119.75,44,78.0357142857143,75,24.109375,18.0395836830139,20.745461327689,20.3520832061768,-4.233333,-25.625,-18.6377065714286,-20.8555555,27.875,-4.979167,-25.24270825,"7",667,6.0697913169861,75.75,0,1,0,0,8.28e+12,-20.34630202,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,20.34630202,0,1,0,"Crotalaria pisicarpa","Crotalaria pisicarpa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1248,"Crotalaria pisicarpa"
"832",847,"Crotalaria_platysepala",59,620.7,312.3,447.406779661017,455,157.2,43.6,75.4915254237288,61,23.9029163360596,20.6270839691162,22.5735875792423,22.7749996185303,-15.383333,-20.977525,-19.3341495762712,-19.555833,20.875,-17.8433333,-20.6258333,"7",308.4,3.27583236694339,113.6,0,1,0,0,3.31e+12,-18.73540855,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,18.73540855,0,1,0,"Crotalaria platysepala","Crotalaria platysepala","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1252,"Crotalaria platysepala"
"833",848,"Crotalaria_podocarpa",220,854.899999999999,182.65,401.377272727273,351.5,113,29,65.4045454545455,56,29.636041545868,18.3654168128967,24.5666477333416,25.1395826339722,17.5,-30.133333,-3.32564810909091,1.275,15.547925,16.08499685,-25.375,"7",672.249999999999,11.2706247329713,84,0,1,0,0,1.77e+13,-11.21861723,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,11.21861723,0,1,0,"Crotalaria podocarpa","Crotalaria podocarpa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1340,"Crotalaria podocarpa"
"834",849,"Crotalaria_polysperma",73,1458.4,585.2,925.657534246575,907,253.6,97.6,155.931506849315,138,25.3883327484131,17.4341663360596,21.1652397521555,21.2083339691162,5.933333,-18.99269,-4.34545601369863,-3.25,36.153056,2.04665999999999,-17.50254,"7",873.199999999999,7.95416641235354,156,0,1,0,0,6.69e+12,2.44331441,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,2.44331441,0,1,0,"Crotalaria polysperma","Crotalaria polysperma","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1282,"Crotalaria polysperma"
"835",850,"Crotalaria_prostrata",53,2167,939.2,1492.15094339623,1380,279.2,107,163.792452830189,124,27.5241668701172,17.8625,25.1887577704664,26.595832824707,27.183333,-12.50173,3.37714766037736,-8.166667,115.3276,25.8713332,-12.3440448,"7",1227.8,9.6616668701172,172.2,0,1,0,0,9.46e+12,15.44059322,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,15.44059322,0,0,1,"Crotalaria prostrata","Crotalaria prostrata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N",0,NA,0,1721,"Crotalaria prostrata"
"836",851,"Crotalaria_pumila",1423,1538,376.1,860.226985242445,804,1004,98,275.066057624736,206,26.2124996185303,14.0466670036316,19.6688568918787,18.783332824707,34.28943,-28.085833,21.1975761870696,20.406695,-100.251111,31.8628371,15.0541567,"3",1161.9,12.1658326148987,906,0,1,0,0,5.19e+12,13.8544905,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,13.8544905,0,1,0,"Crotalaria pumila","Crotalaria pumila","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Crotalaria pumila",0,2530,"Crotalaria pumila"
"837",852,"Crotalaria_quinquefolia",61,3193,1152,1825.85245901639,1569,480,69,228.688524590164,208,27.908332824707,23.7083339691162,26.1574453604026,26.5750007629395,26,-20.460152,-3.71859391803279,-6.5991,131.335509,19.464703,-19.568749,"1",2041,4.1999988555908,411,1,1,17,1.45e+12,1.32e+13,6.87277543,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,6.87277543,1,0,4,"Crotalaria quinquefolia","Crotalaria quinquefolia","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,8,8,0,"Y","N",0,NA,0,1321,"Crotalaria quinquefolia"
"838",853,"Crotalaria_recta",155,1816.4,742.3,1151.69032258065,1127,335.3,95.4,182.806451612903,163,22.8774997711182,15.2541663169861,19.1676344163956,19.5125007629395,14.166667,-26.625,-7.80445682580645,-8.5,31.375,9.01499999999999,-25.5725,"7",1074.1,7.62333345413203,239.9,0,1,0,0,1.57e+13,-6.40413804,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,6.40413804,1,0,0,"Crotalaria recta","Crotalaria recta","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1895,"Crotalaria recta"
"839",854,"Crotalaria_retusa",2147,2624.1,579.3,1318.09082440615,1145,441.4,53,192.841173730787,142,28.0849996566773,21.5408332824707,25.8661116083445,26.595832824707,30.4383,-28.914799,1.49512352193759,6.92539,2.094888,21.328706,-20.031787,"7",2044.8,6.54416637420659,388.4,1,1,36,1.48e+13,2.34e+13,8.42631233,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,8.42631233,1,0,8,"Crotalaria retusa","Crotalaria retusa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0,1603,"Crotalaria retusa"
"840",855,"Crotalaria_sagittalis",1493,2754,645,1380.68251841929,1194,549,97,238.133958472873,208,25.8616668701172,9.99833335876465,17.3058718574662,17.2250003814697,45.189187,-25.416667,26.3519992267247,31.004124,-90.711667,41.3928174,5.0607492,"4",2109,15.8633335113525,452,0,1,0,0,2.52e+13,18.76152939,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,18.76152939,0,1,0,"Crotalaria sagittalis","Crotalaria sagittalis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1314,"Crotalaria sagittalis"
"841",856,"Crotalaria_saharae",83,174,16.2,64.0120481927711,39,164.6,36,87.0722891566265,74,29.3329172134399,20.8924993515014,25.2278613814388,25.216667175293,31.588,15.05,23.0987816144578,23.15,-4.91722,31.1721264,17.0033333,"13",157.8,8.44041786193851,128.6,0,1,0,0,8.08e+12,23.92999692,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,23.92999692,0,0,0,"Crotalaria saharae","Crotalaria saharae","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1297,"Crotalaria saharae"
"842",857,"Crotalaria_senegalensis",101,1197,202,630.831683168317,642,216,48,128.158415841584,103,28.4791660308838,19.7541675567627,24.8938118962958,26.470832824707,21.333333,-22.477,9.23585842574257,12.516667,10.75,16.416667,-15.661618,"7",995,8.7249984741211,168,1,1,1,3.42e+11,2.05e+13,7.09224006,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,7.09224006,0,1,0,"Crotalaria senegalensis","Crotalaria senegalensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3347,"Crotalaria senegalensis"
"843",858,"Crotalaria_sessiliflora",589,2481.4,851.4,1585.28353140917,1539,471.6,95,231.424448217317,196,26.1649997711182,9.60333309173584,17.7081706501632,17.4208335876465,42.55,-20.915105,25.1308524804754,27.392869,117.57,37.5746668,-8.4233612,"1",1630,16.5616666793823,376.6,0,1,0,0,1.6e+13,13.67775134,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,13.67775134,0,0,2,"Crotalaria sessiliflora","Crotalaria sessiliflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1364,"Crotalaria sessiliflora"
"844",859,"Crotalaria_spartea",30,2051.8,855.85,1311.16666666667,1221.5,314.75,66.75,170.466666666667,159,21.3670835494995,15.6464581489563,18.9209721247355,19.3479166030884,5.016667,-25.125,-9.5723431,-9.283333,30.6125,1.29666684999998,-21.876875,"7",1195.95,5.72062540054315,248,0,1,0,0,9.84e+12,-8.46796343,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,8.46796343,0,1,0,"Crotalaria spartea","Crotalaria spartea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1256,"Crotalaria spartea"
"845",860,"Crotalaria_sphaerocarpa",244,831.8,225.3,518.680327868852,493.5,147,42.15,78.9959016393443,69.5,27.4850003242492,16.9591663360595,20.9372780244859,20.78125,20.95,-30.125,-18.8933645532787,-23.625,26.0041665,15.7233331,-28.0875,"7",606.5,10.5258339881897,104.85,0,1,0,0,1.63e+13,-14.03089939,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,14.03089939,0,1,0,"Crotalaria sphaerocarpa","Crotalaria sphaerocarpa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1400,"Crotalaria sphaerocarpa"
"846",861,"Crotalaria_spinosa",121,1632,527,951.363636363636,865,339,73,173.314049586777,166,24.0874996185303,17.6041660308838,20.5035123588625,20.0791664123535,15.783333,-13.116667,0.589806743801653,-2.483333,36.07055,11.083333,-8.58333,"7",1105,6.4833335876465,266,0,1,0,0,8.73e+12,11.75749327,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,11.75749327,1,1,0,"Crotalaria spinosa","Crotalaria spinosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4363,"Crotalaria spinosa"
"847",862,"Crotalaria_stipularia",354,2141.25,751.05,1449.72033898305,1421.5,307.35,110,173.830508474576,156,26.3568746566772,19.49291639328,23.3492114018586,23.7937498092651,19.597639,-29.02,-12.2923746107345,-14.435439,-49.225,18.1143045,-25.47790805,"1",1390.2,6.8639582633972,197.35,1,1,12,1.65e+13,75675122152,18.90962774,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,18.90962774,0,1,0,"Crotalaria stipularia","Crotalaria stipularia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1249,"Crotalaria stipularia"
"848",863,"Crotalaria_subcapitata",175,2149.6,968.6,1473.90285714286,1474,620,90,237.177142857143,170,27.4166660308838,16.422082901001,22.3205475834438,22.3875007629395,10.6166,-15.075563,1.71838358285714,5.866667,13.65,7.5050001,-11.4378889,"7",1181,10.9945831298828,530,0,1,0,0,9.04e+12,4.03434247,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,4.03434247,0,1,0,"Crotalaria subcapitata","Crotalaria subcapitata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1580,"Crotalaria subcapitata"
"849",864,"Crotalaria_tetragona",55,2450.8,985.8,1547.58181818182,1374,780,120.8,336.509090909091,223,25.3599998474121,16.2208331108094,20.6705302498557,20.5249996185303,28.5,13.83333,23.0520380727273,23.63,100.45,27.3633331,17.6963864,"1",1465,9.13916673660275,659.2,1,1,3,13484867362,6.7e+12,24.8829925,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,24.8829925,1,0,2,"Crotalaria tetragona","Crotalaria tetragona","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1422,"Crotalaria tetragona"
"850",865,"Crotalaria_trichotoma",366,3189.5,1054.25,2094.19672131148,2133.5,494,108.75,245.540983606557,206,26.5260419845581,18.0593757629394,21.7456853324598,21.2979164123535,29.8,-30,8.99966417759563,22.8261905,120.871355,24.93993025,-24.7138335,"1",2135.25,8.46666622161865,385.25,1,1,32,9.41e+12,2.92e+12,-4.85462577,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,4.85462577,0,0,3,"Crotalaria trichotoma","Crotalaria trichotoma","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,1400,"Crotalaria trichotoma"
"851",866,"Crotalaria_uncinella",108,2073.6,917.7,1442.69444444444,1427.5,408,114,201.935185185185,177,26.9358339309693,16.1793755531311,20.7413580241027,19.6770830154419,25.1825,-24.917222,-8.92740789814815,-18.158335,47.65,22.3801807,-21.93083,"1",1155.9,10.7564583778382,294,1,1,4,2.2e+12,3.78e+12,7.53548764,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,7.53548764,1,0,1,"Crotalaria uncinella","Crotalaria uncinella","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1272,"Crotalaria uncinella"
"852",867,"Crotalaria_vallicola",31,1575.5,637,983.58064516129,911,297.5,74,176.935483870968,178,23.7666664123536,11.7166669368744,19.6018817963139,20.375,1.26667,-7.71666,-2.34310712903226,-2.42,34.7625,0.891665,-7.0066665,"7",938.5,12.0499994754791,223.5,0,1,0,0,6.62e+12,3.54283061,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,3.54283061,0,1,0,"Crotalaria vallicola","Crotalaria vallicola","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1267,"Crotalaria vallicola"
"853",868,"Crotalaria_vasculosa",42,1579,819.25,1110.80952380952,1060.5,183.95,81.85,139.452380952381,135.5,25.7581254959107,19.3566658020019,22.8348212923322,23.3291664123535,0.033333,-29.625,-14.569939452381,-13.192296,35.5333335,-3.216667,-28.8375,"7",759.75,6.40145969390873,102.1,1,1,2,2.67e+12,5.73e+12,-17.37356736,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,17.37356736,1,1,0,"Crotalaria vasculosa","Crotalaria vasculosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1335,"Crotalaria vasculosa"
"854",869,"Crotalaria_velutina",102,2735.95,1076.45,1639.82352941176,1508,218.85,130.1,168.490196078431,168,27.1072917938232,17.6956251144409,21.9457108273226,21.3416662216187,6.536472,-24.1125,-14.1306798607843,-16.851667,-47.621625,5.3914449,-22.7975,"7",1659.5,9.41166667938232,88.7499999999999,0,0,0,0,0,NA,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,NA,0.375,0.422222222,0,"Crotalaria velutina","Crotalaria velutina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2118,"Crotalaria velutina"
"855",870,"Crotalaria_verrucosa",574,3048.9,586.3,1334.2787456446,979,402.4,47,160.162020905923,115.5,28.0597923278808,21.1829170227051,25.1093859007965,26.0437498092652,26.5125,-28.144789,-4.57068592857143,-15.475,125.817801,23.04018055,-20.40680975,"7",2462.6,6.87687530517575,355.4,1,1,33,1.91e+13,1.16e+13,11.59536979,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,11.59536979,1,0,3,"Crotalaria verrucosa","Crotalaria verrucosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,6,0,"Y","N",0,NA,0,2495,"Crotalaria verrucosa"
"856",871,"Crotalaria_virgulata",141,1370,493,864.36170212766,828,238,62,138.028368794326,126,25.466667175293,16.2083339691162,20.8775413323802,20.6833324432373,-5.137834,-33.603563,-23.6816780851064,-25.125,31.625,-12.775929,-31.3,"7",877,9.2583332061768,176,1,1,1,8.47e+12,8.58e+12,-17.78372906,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,17.78372906,0,1,0,"Crotalaria virgulata","Crotalaria virgulata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1309,"Crotalaria virgulata"
"857",872,"Crotalaria_vitellina",272,2563.15,710.4,1483.1875,1350.5,583.2,114.55,264.422794117647,213.5,26.5914583206177,14.9277086734772,21.7938572063166,21.9125003814697,25.8454,-23.6203,3.50425388529412,10.7137355,-85.0004165,20.31040185,-22.54845815,"1",1852.75,11.6637496471405,468.65,0,1,0,0,1.01e+13,11.09745708,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,11.09745708,1,0,1,"Crotalaria vitellina","Crotalaria vitellina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1290,"Crotalaria vitellina"
"858",873,"Crotalaria_xanthoclada",65,1656.8,1263.2,1448.84615384615,1391,282.6,157.2,214.584615384615,208,19.8775001525879,13.8524995803833,17.3001923194298,17.5083332061768,-15.43333,-21.5,-19.6365426,-19.35,47.28722,-18.720002,-21.116668,"1",393.6,6.02500057220456,125.4,0,1,0,0,5.93e+11,-19.37352737,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae",1,19.37352737,0,0,0,"Crotalaria xanthoclada","Crotalaria xanthoclada","National Center for Biotechnology Information",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1256,"Crotalaria xanthoclada"
"859",874,"Crudia_amazonica",91,3225,1841,2557.05494505495,2526,252.5,131,177.472527472527,168,27.0520839691163,25.127082824707,26.3342034056946,26.4375,6.19515,-11,-2.55183825274725,-2.573611,-63,2.40203,-8.545417,"1",1384,1.92500114440925,121.5,0,1,0,0,3.12e+12,-3.80514878,"Detarieae","Crudia","Detarioideae","Amherstieae",0,3.80514878,1,0,0,"Crudia amazonica","Crudia amazonica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3444,"Crudia amazonica"
"860",875,"Crudia_aromatica",30,3101.4,1819.85,2422.66666666667,2375.5,350.4,151.85,228.7,216.5,26.5968750953674,24.9250001907349,25.7574999491374,25.7916669845581,5.2,2.21,3.9722706,4.0416665,-55.412147,5.0775,2.4334986,"1",1281.55,1.67187490463253,198.55,0,0,0,0,0,NA,"Detarieae","Crudia","Detarioideae","Amherstieae",0,NA,1,0,0,"Crudia aromatica","Crudia aromatica","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,550,"Crudia aromatica"
"861",876,"Crudia_oblonga",58,3218.35,1871.85,2504.6724137931,2449,289.25,141.5,193.51724137931,181,27.2916669845581,25.208958530426,26.2760776651317,26.2645835876465,8.98333,-12.08333,-0.140465739655172,-0.6405555,-58.37498585,5.30320445,-5.6807394,"1",1346.5,2.08270845413208,147.75,0,0,0,0,0,NA,"Detarieae","Crudia","Detarioideae","Amherstieae",0,NA,1,0,0,"Crudia oblonga","Crudia oblonga","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,648,"Crudia oblonga"
"862",877,"Crudia_tomentosa",29,3229.6,1647,2134.13793103448,2023,278,117,169.103448275862,160,27.5183330535889,24.8308334350586,26.2870689918255,26.2749996185303,6.79167,-11,-2.7680936862069,-3.957222,-49.900798,6.0025638,-10.224776,"1",1582.6,2.68749961853032,161,0,0,0,0,0,NA,"Detarieae","Crudia","Detarioideae","Amherstieae",0,NA,1,0,0,"Crudia tomentosa","Crudia tomentosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2235,"Crudia tomentosa"
"863",878,"Cullen_americanum",48,848.95,356.05,576.083333333333,585,225.75,103,142.958333333333,126.5,18.098125076294,11.4495835781097,16.1830730040868,17.2770833969116,51.04259,32.2522,38.3892449958333,37.49874005,-5.631181,42.506468035,36.27671987,"12",492.9,6.64854149818423,122.75,0,1,0,0,1.09e+13,30.73853402,"Psoraleeae","Cullen","Papilionoideae","Psoraleeae",1,30.73853402,1,0,0,"Cullen americanum","Cullen americanum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,24039,"Cullen americanum"
"864",879,"Cullen_corylifolium",73,1791.8,624.4,1112.72602739726,1022,417.2,80.2,213.602739726027,184,27.5891662597656,14.1891668319702,21.7735730981174,22.3833332061768,33.53872,-21.13317,21.0423833150685,23.15,99.25,28.563778,5.762,"1",1167.4,13.3999994277954,337,1,1,6,3.54e+12,1.42e+13,12.48336992,"Psoraleeae","Cullen","Papilionoideae","Psoraleeae",1,12.48336992,0,0,6,"Cullen corylifolium","Cullen corylifolium","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,22464,"Cullen corylifolium"
"865",880,"Cullen_tomentosum",175,571.1,43.7,276.588571428571,245,105,47.7,74.2742857142857,63,22.9604162216187,15.9808336257935,19.6793571417672,19.8041667938232,-15.800806,-33.625,-25.6707835428571,-26.25,20.351603,-18.55,-30.5429446,"13",527.4,6.9795825958252,57.3,0,1,0,0,5.68e+12,-21.6648646,"Psoraleeae","Cullen","Papilionoideae","Psoraleeae",1,21.6648646,1,0,0,"Cullen tomentosum","Cullen tomentosum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,22768,"Cullen tomentosum"
