"","species","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","quant95","quant005","Phy","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count","precip_range","temp_range","nitro_range"
"187","Phaseolus_coccineus",2692,2171.8,499,1110.07838038633,1012,483,155,278.023774145617,253,23.1002091407776,9.53749995231628,16.2395214346884,15.9708333015442,60.389541,-44.767742,18.7329956445022,19.0577155,30.8441684999999,1.26937025,"Phaseolus coccineus",1,1,31,3.74e+13,3.57e+12,30.44236219,"Phaseoleae","Phaseolus","Papilionoideae","Phaseoleae","1",30.44236219,0,0,3,"Phaseolus coccineus","Phaseolus coccineus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,12018,1672.8,13.5627091884613,328
"188","Phaseolus_lunatus",2305,2712,649.2,1479.70672451193,1338,635,114,298.344902386117,246,27.0874996185303,15.3700000762939,22.7077114900643,23.7666664123535,35.58,-38.421295,6.94449553093275,10,21.16934,-20.9734,"Phaseolus lunatus",1,1,46,4.08e+13,2.72e+11,9.90592018,"Phaseoleae","Phaseolus","Papilionoideae","Phaseoleae","1",9.90592018,1,0,5,"Phaseolus lunatus","Phaseolus lunatus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Phaseolus lunatus",0,12063,2062.8,11.7174995422364,521
"189","Phaseolus_vulgaris",6357,2325.6,419,1133.6185307535,1027,537,103,262.254207959729,230,25.845832824707,8.60750026702881,18.4974640736616,18.6749992370605,64.5874,-38.421295,14.2311300930156,17.3833,42.1804768,-14.403334,"Phaseolus vulgaris",1,1,49,4.89e+13,2.93e+12,10.51720157,"Phaseoleae","Phaseolus","Papilionoideae","Phaseoleae","1",10.51720157,0,1,3,"Phaseolus vulgaris","Phaseolus vulgaris","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,6,6,0,"Y","N","1","Phaseolus vulgaris",0,39996,1906.6,17.2383325576782,434
"190","Pithecellobium_dulce",2580,2174.05,444.6,1099.22790697674,989,464,86,217.572093023256,199,27.8291664123535,19.8412505149842,24.4065794401391,24.7666664123535,32.641553,-25.016667,13.3803372356977,18.1647755,25.86239355,-7.2251805,"Pithecellobium dulce",1,1,39,2.58e+13,1.71e+13,8.79750942,"Ingeae","Pithecellobium","Caesalpinioideae","Ingeae","1",8.79750942,1,0,6,"Pithecellobium dulce","Pithecellobium dulce","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,5,4,0,"Y","N","0",NA,0,8206,1729.45,7.98791589736934,378
"191","Prosopis_glandulosa",7801,890,162,534.068452762466,510,215,57,123.517497756698,119,23,14.3208332061768,18.52171996862,18.3666667938232,39.326579,-36.54,29.7557115688758,31.248994,34.94306,25.679387,"Prosopis glandulosa",1,1,13,2.34e+13,2.67e+12,27.34254024,"Mimoseae","Prosopis","Caesalpinioideae","Mimoseae","1",27.34254024,1,0,4,"Prosopis glandulosa","Prosopis glandulosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,2853,728,8.6791667938232,158
"192","Prosopis_juliflora",1102,1930.8,136,1038.98638838475,1036.5,364,93.05,212.422867513612,202,28.7664581298828,18.1385423660279,25.9383166714718,27.2729167938232,34.37002,-32.506776,13.5461295685118,11.4656705,26.1499564,4.46556625,"Prosopis juliflora",1,1,31,2.91e+13,1.45e+13,18.92656963,"Mimoseae","Prosopis","Caesalpinioideae","Mimoseae","1",18.92656963,1,0,3,"Prosopis juliflora","Prosopis juliflora","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,12,11,0,"Y","N","1","Prosopis juliflora",0,2513,1794.8,10.6279157638549,270.95
"193","Prosopis_pallida",878,882.9,334.4,466.389521640091,404,189,33,58.6526195899772,43,26.234583568573,23.2087496757508,25.340636838813,25.7124996185303,21.434843,-32.083333,-17.9620746343964,-19.280375,-4.4764327,-22.245322,"Prosopis pallida",1,1,4,1.08e+13,4.05e+11,-6.66875068,"Mimoseae","Prosopis","Caesalpinioideae","Mimoseae","1",6.66875068,1,0,4,"Prosopis pallida","Prosopis pallida","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Prosopis pallida",0,4408,548.5,3.02583389282225,156
"194","Prosopis_pubescens",1324,394.55,72,214.815709969789,213.5,171,28,83.5324773413897,73,23.5022924423218,14.2781247138977,19.3162103369157,19.6125001907348,37.406094,-33.211147,30.7964126410121,33.0485895,36.4563713,26.75162185,"Prosopis pubescens",1,1,2,2.86e+12,2.21e+12,35.25893632,"Mimoseae","Prosopis","Caesalpinioideae","Mimoseae","1",35.25893632,1,0,0,"Prosopis pubescens","Prosopis pubescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,5042,322.55,9.22416772842405,143
"195","Prosopis_velutina",1810,537,143.9,349.036464088398,351,136,25,80.0060773480663,73,22.6795825004577,15.5445836067199,19.3637523161114,19.6770830154419,37.220833,-36.0782,27.5087308678453,32.3276805,34.6646452,-28.674863,"Prosopis velutina",1,1,2,3.47e+12,1.37e+12,27.77214475,"Mimoseae","Prosopis","Caesalpinioideae","Mimoseae","1",27.77214475,1,0,0,"Prosopis velutina","Prosopis velutina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,3317,393.1,7.13499889373781,111
"196","Psoralea_pinnata",327,1475.6,457.9,940.174311926605,891,369,105,247.706422018349,228,17.5770837783813,11.2362502098083,14.7819062212556,15.0124998092651,11.46,-43.412315,-36.3263364400612,-35.0569112,-32.625,-43.0753189,"Psoralea pinnata",1,1,6,7.53e+12,3.46e+12,-21.3733595,"Psoraleeae","Psoralea","Papilionoideae","Psoraleeae","1",21.3733595,1,0,3,"Psoralea pinnata","Psoralea pinnata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N","0",NA,0,2834,1017.7,6.34083356857302,264
"197","Pueraria_montana",7446,2554.75,1070.25,1540.66881547139,1431,471,95,212.899274778405,181.5,22.3583335876465,9.81770825386048,15.7406672563023,15.7375001907349,45.543389,-36.680278,31.4877105398066,34.0541795,37.775832,22.87044675,"Pueraria montana",1,1,11,4.68e+12,9.76e+12,1.22280551,"Phaseoleae","Pueraria","Papilionoideae","Phaseoleae","1",1.22280551,1,0,7,"Pueraria montana","Pueraria montana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"1","Pueraria montana",0,18024,1484.5,12.540625333786,376
"198","Robinia_hispida",849,1634,611.8,1090.55241460542,1134,394.6,90.4,218.506478209658,202,16.8224998474121,6.95583353042602,12.1573468844096,12.0833330154419,50.753979,31.41,39.8094521872791,39.439933,48.4277944,33.8305008,"Robinia hispida",1,1,11,6.75e+12,2.46e+12,34.64423126,"Robinieae","Robinia","Papilionoideae","Robinieae","1",34.64423126,1,0,1,"Robinia hispida","Robinia hispida","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N","0",NA,0,2573,1022.2,9.86666631698608,304.2
"199","Robinia_pseudoacacia",75336,1260,541,826.121216948073,789,499,147,266.421219602846,236,14.0541667938232,7.59583330154419,10.3880625910282,10.2083330154419,58.40806,-45.890968,46.8874169298065,47.4806835,52.45,40.04413675,"Robinia pseudoacacia",1,1,26,3.76e+13,2.07e+13,49.0674765,"Robinieae","Robinia","Papilionoideae","Robinieae","1",49.0674765,1,0,8,"Robinia pseudoacacia","Robinia pseudoacacia","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,25,20,4,"Y","Y","0",NA,0,1260,719,6.45833349227901,352
"200","Schotia_brachypetala",481,1227,488,800.519750519751,759,212,73,132.571725571726,129,22.7916660308838,16.9624996185303,20.233437320051,20.408332824707,-1.322005,-34.39785,-26.0935055218295,-25.875,-22.125,-30.9661,"Schotia brachypetala",1,1,5,4.53e+12,3.86e+12,-21.72947512,"Detarieae","Schotia","Detarioideae","Schotieae","0",21.72947512,1,0,4,"Schotia brachypetala","Schotia brachypetala","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,39,739,5.8291664123535,139
"201","Senna_alexandrina",285,948,19,278.378947368421,77,204.8,38,109.557894736842,96,29.5508335113525,22.0974998474121,26.9107602939271,27.783332824707,30.982462,-14.866111,16.1505081466667,18.75,24.3600002,1.3833336,"Senna alexandrina",1,1,9,2.02e+12,1.91e+13,19.6454854,"Cassieae","Senna","Caesalpinioideae","Cassieae","0",19.6454854,1,0,1,"Senna alexandrina","Senna alexandrina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,7298,929,7.45333366394036,166.8
"202","Senna_bicapsularis",311,2086,273.5,1088.53376205788,983,414,99,211.504823151125,198,28.060417175293,17.4104166030884,22.7000938550452,22.4125003814697,31.148814,-30.716667,0.470403192926045,1.55,25.186655,-28.0991325,"Senna bicapsularis",1,1,17,1.89e+13,9.47e+11,-5.99841755,"Cassieae","Senna","Caesalpinioideae","Cassieae","0",5.99841755,1,0,3,"Senna bicapsularis","Senna bicapsularis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"1","Senna bicapsularis",0,5244,1812.5,10.6500005722046,315
"203","Senna_corymbosa",227,1593.4,536.3,1071.33039647577,1069,364.4,97.2,202.47577092511,175,22.5225000381469,15.082500076294,18.3596733068054,18.0541667938232,43.33,-36.8936,-15.6052692969163,-29.987192,38.367,-35.646383,"Senna corymbosa",1,0,4,3.71e+12,0,NA,"Cassieae","Senna","Caesalpinioideae","Cassieae","0",NA,1,0,1,"Senna corymbosa","Senna corymbosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Senna corymbosa",0,5661,1057.1,7.43999996185299,267.2
"204","Senna_didymobotrya",1953,1759,652,1040.67690732207,955,391,103,212.478238607271,191,22.240832901001,15.5791664123535,18.9220814324622,19.0458335876465,34.954508,-35.293548,-5.02821689656938,-0.4,11.4537612,-31.4623,"Senna didymobotrya",1,1,20,6.79e+12,1.12e+13,3.47151569,"Cassieae","Senna","Caesalpinioideae","Cassieae","0",3.47151569,1,0,5,"Senna didymobotrya","Senna didymobotrya","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,5251,1107,6.6616664886475,288
"205","Senna_fruticosa",392,2884.45,786.1,1415.13520408163,1154.5,507.9,156,266.737244897959,235,27.3756254196167,20.0885418891907,24.2168261372313,24.7020835876465,25.23,-6.5897,16.7759852844388,17.95309195,22.26667,4.6281185,"Senna fruticosa",1,1,8,2.67e+12,1.38e+12,-0.15497049,"Cassieae","Senna","Caesalpinioideae","Cassieae","0",0.15497049,1,0,1,"Senna fruticosa","Senna fruticosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,6410,2098.35,7.28708353042601,351.9
"206","Senna_multiglandulosa",662,1503.4,460.35,954.102719033233,898.5,459.7,156,291.827794561934,282,18.445416545868,10.7804162502289,14.3733194915189,14.1687502861023,37.970904,-45.0789,5.01280508066465,5.54017,20.91689375,-37.7795986,"Senna multiglandulosa",1,1,14,1.7e+13,6.36e+12,6.00177617,"Cassieae","Senna","Caesalpinioideae","Cassieae","0",6.00177617,1,0,0,"Senna multiglandulosa","Senna multiglandulosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"1","Senna multiglandulosa",0,5261,1043.05,7.66500029563903,303.7
"207","Senna_obtusifolia",5373,2133.8,345,1117.81072026801,1061,312.4,42,138.667411129723,116,28.7749996185303,15.7100002288818,24.4809665663957,25.3875007629395,51.14168,-29.319444,3.55267574548669,5.78138,34.8586856,-18.9763336,"Senna obtusifolia",1,1,20,3.75e+13,2.06e+12,0.53922465,"Cassieae","Senna","Caesalpinioideae","Cassieae","0",0.53922465,1,0,5,"Senna obtusifolia","Senna obtusifolia","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,4,4,0,"Y","N","1","Senna obtusifolia",0,5681,1788.8,13.0649993896485,270.4
"208","Senna_occidentalis",6545,2298,551.2,1242.49854851031,1146,478.799999999999,56,203.910466004584,159,27.511667251587,18.4375,23.5117182350596,23.7708339691162,43.8558,-34.783536,4.11283927398014,5.7683,28.5829952,-24.6515552,"Senna occidentalis",1,1,48,3.02e+13,2.75e+13,7.58692452,"Cassieae","Senna","Caesalpinioideae","Cassieae","0",7.58692452,1,0,6,"Senna occidentalis","Senna occidentalis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Senna occidentalis",0,9896,1746.8,9.07416725158696,422.799999999999
"209","Senna_pendula",3331,1996,789.5,1338.28459921945,1284,438,125,253.724106874812,218,25.7958326339722,16.4875001907348,19.8363617201604,18.8999996185303,34.142543,-37.121919,-21.0770262915341,-28.213361,20.211665,-34.1957375,"Senna pendula",1,1,7,7.03e+12,1.31e+11,-7.28863437,"Cassieae","Senna","Caesalpinioideae","Cassieae","0",7.28863437,1,0,1,"Senna pendula","Senna pendula","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"1","Senna pendula",0,6827,1206.5,9.3083324432373,313
"210","Senna_septemtrionalis",1813,2116.2,618,1282.70215113072,1217,438,128,248.021511307226,232,21.8249996185303,15.088332939148,18.1744897948137,18.095832824707,29.453173,-36.971086,-11.3991583439051,-18.9,20.9123104,-34.5144004,"Senna septemtrionalis",1,1,33,2.96e+13,3.27e+12,11.10555901,"Cassieae","Senna","Caesalpinioideae","Cassieae","1",11.10555901,1,0,4,"Senna septemtrionalis","Senna septemtrionalis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"1","Senna septemtrionalis",0,5237,1498.2,6.73666667938228,310
"211","Senna_spectabilis",2501,2415,638,1218.40183926429,1073,519,80,197.795281887245,157,25.4624996185303,18.2333335876465,21.8174413729076,21.5708332061768,27.504152,-32.418333,-4.29365275877649,-4.44105,12.566667,-16.5117,"Senna spectabilis",1,1,17,1.7e+13,1.68e+13,5.58136394,"Cassieae","Senna","Caesalpinioideae","Cassieae","0",5.58136394,1,0,1,"Senna spectabilis","Senna spectabilis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,5,5,0,"Y","N","0",NA,0,6262,1777,7.2291660308838,439
"212","Senna_uniflora",1123,1501.9,612.2,1038.30097951915,1021,527,99,243.612644701692,211,27.1370840072632,21.7491676330566,24.879114706391,25.1958332061768,29.206249,-21.13317,14.6169036335708,18.54,23.8848735,-9.6308532,"Senna uniflora",1,0,3,1.13e+12,0,NA,"Cassieae","Senna","Caesalpinioideae","Cassieae","0",NA,0,1,4,"Senna uniflora","Senna uniflora","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Senna uniflora",0,5955,889.7,5.38791637420662,428
"213","Sesbania_bispinosa",296,1752.75,323.5,884.006756756757,763,330.5,54,147.364864864865,124,27.3291659355164,16.8552083969116,22.3908642852629,22.533332824707,35.85,-30.041667,-5.68544857432432,-18.531665,33.54904,-27.4365,"Sesbania bispinosa",1,1,6,2.44e+11,2.04e+13,8.40140335,"Robinieae","Sesbania","Papilionoideae","Sesbanieae","1",8.40140335,1,0,7,"Sesbania bispinosa","Sesbania bispinosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N","0",NA,0,1572,1429.25,10.4739575386047,276.5
"214","Sesbania_cannabina",1687,2295.4,305.5,1078.57202133966,855,280.299999999998,39,122.473621813871,105,27.8291664123535,18.6974998474121,23.7662937365556,23.4916667938232,39.59,-34.3077,-8.55058076467101,-16.37718,24.5320636,-30.0940547,"Sesbania cannabina",1,1,9,6.67e+12,1.03e+13,5.43986796,"Robinieae","Sesbania","Papilionoideae","Sesbanieae","1",5.43986796,1,0,4,"Sesbania cannabina","Sesbania cannabina","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,1564,1989.9,9.1316665649414,241.299999999998
"215","Sesbania_herbacea",1716,1907,356.75,1118.35664335664,1073.5,946,80,275.022727272727,169,26.793749332428,15.9041669368744,21.2586416960596,20.4229164123535,51.14168,-17.77,26.6129152575175,29.631771,35.1893085,12.3,"Sesbania herbacea",0,1,0,0,2.69e+12,33.64704721,"Robinieae","Sesbania","Papilionoideae","Sesbanieae","1",33.64704721,0,0,3,"Sesbania herbacea","Sesbania herbacea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,1869,1550.25,10.8895823955535,866
"216","Sesbania_punicea",1078,1647.3,493.1,1174.32838589981,1279,903,84,285.625231910946,190,21.8583335876465,15.944999885559,18.6668406134413,18.7395830154419,45.971986,-36.721943,-0.413811135992579,-24.1553935,33.94295675,-34.1856463,"Sesbania punicea",1,1,9,5.33e+12,2.78e+12,-35.37667204,"Robinieae","Sesbania","Papilionoideae","Sesbanieae","1",35.37667204,1,0,3,"Sesbania punicea","Sesbania punicea","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,1483,1154.2,5.91333370208745,819
"217","Sesbania_sericea",132,1950.55,14.55,1058.55303030303,1082.5,308.7,93.1,186.689393939394,162,27.6722913742065,24.6979175567627,26.5665088494619,27.154167175293,26.1519,-21.13317,8.71687318939394,6.6977675,18.6741667,-3.3414582,"Sesbania sericea",1,1,5,1.63e+12,2.85e+13,11.2453442,"Robinieae","Sesbania","Papilionoideae","Sesbanieae","1",11.2453442,1,0,3,"Sesbania sericea","Sesbania sericea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,2236,1936,2.97437381744383,215.6
"218","Sesbania_sesban",749,1830.6,235.2,950.86782376502,938,273,52.8,140.220293724967,119,28.6491668701172,18.4299995422363,23.775222516028,23.4624996185303,33.1099,-31.375,-0.818760221628838,0.219769,23.1757776,-26.2198882,"Sesbania sesban",1,1,11,9.75e+12,4.17e+13,12.35948341,"Robinieae","Sesbania","Papilionoideae","Sesbanieae","1",12.35948341,1,0,7,"Sesbania sesban","Sesbania sesban","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,2,0,"Y","N","0",NA,0,1423,1595.4,10.2191673278809,220.2
"219","Spartium_junceum",11931,1093,406,735.912999748554,731,364,121,211.349090604308,193,17,10.3458333015442,13.4703988901738,13.4125003814697,58.383333,-46.585959,38.7521474463918,43.14673,45.809436,31.8659055,"Spartium junceum",1,1,31,2.92e+13,7.56e+12,34.98405536,"Genisteae","Spartium","Papilionoideae","Genisteae","1",34.98405536,1,0,8,"Spartium junceum","Spartium junceum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N","0",NA,0,182,687,6.65416669845585,243
"220","Sphaerophysa_salsula",554,470.7,46,244.568592057762,231.5,272.05,63,134.736462093863,116,16.0689576148987,-0.638541719317436,8.41342509075972,8.71458292007446,51.886,31.796395,40.7174532873646,39.5438645,50.35125,33.8128393,"Sphaerophysa salsula",1,1,5,2.23e+12,1.88e+13,46.01631161,"Galegeae","Sphaerophysa","Papilionoideae","Galegeae","1",46.01631161,0,0,3,"Sphaerophysa salsula","Sphaerophysa salsula","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,35,424.7,16.7074993342161,209.05
"221","Styphnolobium_japonicum",599,1670,423.9,968.876460767947,846,411,81.8,212.090150250417,202,19.7341669082642,8.48125019073486,13.6175918145251,13.3708333969116,50.670959,-33.875,35.6433521202003,35.62822,48.6207688,24.6078705,"Styphnolobium japonicum",1,1,22,2.68e+13,9.96e+12,37.55833086,"Sophoreae","Styphnolobium","Papilionoideae","Sophoreae","1",37.55833086,1,0,7,"Styphnolobium japonicum","Styphnolobium japonicum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N","0",NA,0,7838,1246.1,11.2529167175293,329.2
"222","Tamarindus_indica",3182,2175.65,466.05,1080.49245757385,1014,375.849999999999,54,155.053739786298,112,28.6620837211609,21.7308327674866,26.2909517105385,26.8958339691162,31.68,-29.625,9.51798944195474,10.809989,21.10343045,-15.6525441,"Tamarindus indica",1,1,49,4.37e+13,2.04e+13,1.38937214,"Detarieae","Tamarindus","Detarioideae","Amherstieae","0",1.38937214,1,0,8,"Tamarindus indica","Tamarindus indica","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,15,13,0,"Y","N","0",NA,0,17807,1709.6,6.93125095367428,321.849999999999
"223","Tephrosia_glomeruliflora",116,1699,731,1217.35344827586,1229.5,306.25,110,198.163793103448,185.5,22.2239575386047,15.0520832538604,19.393175199114,19.779167175293,-18.133333,-34.470665,-27.5507887672414,-27.5183675,-22.323889,-33.298397,"Tephrosia glomeruliflora",1,1,1,2.53e+12,3.85e+12,-21.6631579,"Millettieae","Tephrosia","Papilionoideae","Millettieae","1",21.6631579,0,0,0,"Tephrosia glomeruliflora","Tephrosia glomeruliflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,724,968,7.17187428474425,196.25
"224","Tephrosia_grandiflora",146,2004.5,560.5,1016.54109589041,984,355,129,207.869863013699,199,20.8552079200744,14.7395830154419,17.8916952577356,17.7104167938232,18.1,-35.25,-28.5366085205479,-31.6367045,15.2937,-33.98427525,"Tephrosia grandiflora",1,1,2,8.13e+11,2.67e+12,-25.48651667,"Millettieae","Tephrosia","Papilionoideae","Millettieae","1",25.48651667,1,0,1,"Tephrosia grandiflora","Tephrosia grandiflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,2582,1444,6.11562490463252,226
"225","Tephrosia_noctiflora",135,2762.4,565.1,1472,1325,408,89,198.881481481481,170,27.0824993133545,18.5262496948242,23.3656790344803,23.7749996185303,24.6,-27.590075,-8.2504056,-7.838889,22.960273,-26.4083,"Tephrosia noctiflora",1,1,18,6.8e+12,9.45e+12,-0.03661119,"Millettieae","Tephrosia","Papilionoideae","Millettieae","1",0.03661119,1,0,3,"Tephrosia noctiflora","Tephrosia noctiflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,748,2197.3,8.5562496185302,319
"226","Tephrosia_purpurea",1905,1771.4,140,780.711286089239,687,274,29,117.405249343832,104,29.2158336639405,18.8925006866455,25.247904636353,26.2124996185303,32.53,-33.625,2.69847612582677,11,23.6013334,-25.6663508,"Tephrosia purpurea",1,1,3,3.66e+12,4.63e+13,5.86477244,"Millettieae","Tephrosia","Papilionoideae","Millettieae","1",5.86477244,1,0,7,"Tephrosia purpurea","Tephrosia purpurea","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,15,14,0,"Y","N","0",NA,0,4103,1631.4,10.3233329772949,245
"227","Tephrosia_villosa",296,1525.5,386,936.689189189189,950,236,60,121.800675675676,105,28.5208330154419,20.026041507721,25.6091779244913,27.0124998092652,24.3825,-25.875,1.44961108445946,6.6652495,17.7305965,-24.125,"Tephrosia villosa",0,1,0,0,2.57e+13,10.39529783,"Millettieae","Tephrosia","Papilionoideae","Millettieae","1",10.39529783,0,0,4,"Tephrosia villosa","Tephrosia villosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,1952,1139.5,8.4947915077209,176
"228","Tephrosia_vogelii",354,2531.05,911.3,1506.50847457627,1415.5,489.949999999999,88.65,224.841807909605,190.5,26.6472916603088,15.7441666603088,20.7492231649194,20.2604169845581,24,-31.375,-4.12514322316384,-4.325135,9.53885049999998,-16.2430117,"Tephrosia vogelii",1,1,12,6.93e+12,1.54e+13,4.44060525,"Millettieae","Tephrosia","Papilionoideae","Millettieae","1",4.44060525,1,0,5,"Tephrosia vogelii","Tephrosia vogelii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,896,1619.75,10.903125,401.299999999999
"229","Tipuana_tipu",888,1513,297.35,730.449324324324,629,260,108.35,167.86036036036,162,21.0995837211609,15.3125,17.7967764676154,17.6625003814697,43.277616,-37.371128,12.8700507541667,36.8814685,41.44368765,-31.5130123,"Tipuana tipu",1,1,11,1.49e+13,1.32e+12,-20.5262858,"Dalbergieae","Tipuana","Papilionoideae","Dalbergieae","1",20.5262858,1,0,6,"Tipuana tipu","Tipuana tipu","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N","0",NA,0,1201,1215.65,5.78708372116089,151.65
"230","Trifolium_angustifolium",8445,1102.8,425,706.577264653641,677,328,116,204.895441089402,195,16.7333335876465,11.2099998474121,14.0322251841752,14.1916666030884,55.610136,-44.252,13.558259091865,39.6,44.6964864,-37.7270496,"Trifolium angustifolium",1,1,9,8.58e+12,1.11e+13,37.51986559,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",37.51986559,0,1,1,"Trifolium angustifolium","Trifolium angustifolium","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,4765,677.799999999999,5.52333374023438,212
"231","Trifolium_arvense",72431,1091,476,724.253634493518,696,605,125,296.477323245572,251,15.966667175293,5.20416665077209,9.62407273998262,9.16250038146973,66.80314,-46.898664,40.0756669412075,50.314574,59.059245,-35.9279355,"Trifolium arvense",1,1,13,1.37e+13,3.88e+13,42.63744678,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",42.63744678,0,1,3,"Trifolium arvense","Trifolium arvense","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N","0",NA,0,5107,615,10.7625005245209,480
"232","Trifolium_aureum",18931,1239.5,547,756.965400665575,675,678,189,404.019967249485,392,9.84583330154419,3.59999990463257,6.61524769599856,6.36250019073486,68.043877,-44.9481093,53.6167024041625,55.375,60.5346315,44.5176865,"Trifolium aureum",1,1,7,1.05e+12,2.26e+13,46.74245057,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",46.74245057,0,0,3,"Trifolium aureum","Trifolium aureum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,6,0,"Y","N","0",NA,0,4466,692.5,6.24583339691162,489
"233","Trifolium_campestre",77480,1187,479,766.884641197728,736,535,132,272.04144295302,236,16.2916660308838,6.85833358764648,10.5684857398545,9.89999961853027,68.648951,-49.758056,42.179216402722,48.26,56.4171802,-33.81742415,"Trifolium campestre",1,1,20,4.09e+13,3.56e+13,40.42564479,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",40.42564479,0,1,3,"Trifolium campestre","Trifolium campestre","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,0,0,"N","N","0",NA,0,4331,708,9.43333244323732,403
