species,n,precip_maxquant,precip_minquant,precip_mean,precip_median,nitro_maxquant,nitro_minquant,nitro_mean,nitro_median,temp_maxquant,temp_minquant,temp_mean,temp_median,max_lat,min_lat,mean_lat,median_lat,median_long,quant95,quant005,num_biome,biome,precip_range,temp_range,nitro_range,genus,fixer,woody,annual,uses_num_uses,Domatia,EFN
Indigofera_mauritanica,74,671.35,386.65,577.1081081081081,590.5,265,116.70000000000002,211.6081081081081,220,17.87562580108642,14.819582891464215,16.078153159167314,16.125,-28.625,-34.445,-33.87856977027027,-34.021585,18.420740000000002,-33.18750000000001,-34.2142913,3,12,284.70000000000005,3.0560429096222066,148.29999999999998,Indigofera,1,1,0,0,0,0
Indigofera_melanadenia,147,1092.0999999999997,482.1,721.2312925170068,692,195.7,76.8,122.93877551020407,117,20.76708278656004,15.14249973297118,17.531264084537018,17.3624992370605,-17.283055,-34.125,-25.364558149659864,-25.64644,28.35,-22.897083300000002,-26.7865831,5,7,609.9999999999997,5.624583053588859,118.89999999999999,Indigofera,1,1,0,0,0,0
Indigofera_meyeriana,139,495,145,299.4388489208633,266,184.59999999999997,61,113.5179856115108,102,18.1712501525879,11.58541631698611,15.067146280686632,15,-28.125,-34.375,-32.00666941007194,-32.14667,20.62,-30.12376,-33.8521306,4,13,350,6.585833835601788,123.59999999999997,Indigofera,1,1,0,0,0,0
Indigofera_microcarpa,227,1702.8,467.2,1049.5814977973569,1106,282.5999999999999,67.3,139.07488986784142,126,27.67416629791259,20.64541683197024,24.9115638648886,25.4624996185303,19.7979,-32.8667,-10.438674929515418,-10.227244,-40.1,14.445000099999993,-27.933,6,13,1235.6,7.028749465942347,215.2999999999999,Indigofera,1,0,0,0,0,0
Indigofera_mimosoides,53,2188.6,585.2,1350.6603773584907,1293,601.8,53.6,281.8867924528302,248,24.523333740234378,14.178333282470678,19.15314465648724,19.2583332061768,13.716667,-18.349722,-2.78805237735849,-1.382499,29.816667,8.963333199999994,-15.097999999999999,5,1,1603.3999999999999,10.3450004577637,548.1999999999999,Indigofera,1,0,1,0,0,0
Indigofera_miniata,1881,1269,519,847.8734715576818,839,308,90,171.99840510366835,152,23.5458335876465,14.5208330154419,19.126227179339185,19.0833339691162,37.48274,14.85,28.29180836640085,29.98531,-97.941667,35.545834,17.2026,10,8,750,9.025000572204599,218,Indigofera,1,1,0,0,0,0
Indigofera_mollicoma,30,804.5499999999995,543,637.1666666666666,623,141.29999999999993,70.45,101.6,95.5,19.516458606720015,16.584167003631592,18.31791667938233,18.572916984558148,-23.8331,-26.125,-24.545017966666666,-24.375,28.3600985,-23.86034645,-25.83525015,2,7,261.5499999999995,2.932291603088423,70.84999999999992,Indigofera,1,0,0,0,0,0
Indigofera_nigromontana,128,717.55,149.05,421.2734375,425,229.29999999999998,90.69999999999999,156.4375,152.5,18.438958930969275,14.305625438690207,16.864973872900006,17.4333333969116,-28.125,-34.318445,-32.4972720390625,-33.7928365,21.64742,-28.845649899999998,-34.19710175,4,12,568.5,4.133333492279068,138.6,Indigofera,1,1,0,0,0,0
Indigofera_nummulariifolia,192,1440.1999999999996,389.1,1009.4791666666669,1063,205.5999999999999,51,106.015625,97.5,28.30374917984006,20.82854194641115,25.910503496726356,26.58333396911625,19.03,-22.5,6.002292927083333,9.998750000000001,3.367353,14.009999849999998,-21.23333,6,7,1051.0999999999995,7.475207233428911,154.5999999999999,Indigofera,1,1,0,1,0,0
Indigofera_oblongifolia,154,1142.4499999999998,59,348.5,276,170.54999999999993,32.65,78.29870129870126,61.5,30.05291652679439,25.03583278656007,27.504166714556806,27.52916717529295,27.766667,-20.407778,12.357061720779223,15.825,8.6916665,23.32797395,-20.06469185,6,7,1083.4499999999998,5.01708374023432,137.89999999999992,Indigofera,1,1,0,2,0,0
Indigofera_ormocarpoides,42,1555,777.05,1130.2380952380952,1081,197.7,76.55,132.1904761904762,124,26.34750032424924,21.059791946411146,24.5464285214742,25.3562498092651,-6.15,-25.125,-14.518394904761905,-16.458334999999998,39.314028,-6.305749350000002,-22.561669999999996,5,1,777.95,5.2877083778380936,121.14999999999999,Indigofera,1,1,0,0,0,0
Indigofera_ovata,65,844.8,535.4,722.3384615384615,746,264.99999999999994,150.4,211.8,214,16.973332977294902,13.16416683197018,15.131410275972804,15.1333332061768,-32.875,-34.527407,-34.200835107692306,-34.207148,19.0671,-33.875,-34.4218348,2,12,309.4,3.8091661453247223,114.59999999999994,Indigofera,1,1,0,0,0,0
Indigofera_oxalidea,61,1052,432,737.3934426229508,706,177,73,122.9344262295082,119,22.375,15.3791666030884,18.357513630976445,17.8250007629395,-15.021153,-28.99861,-24.826180049180326,-25.625,29.875,-18.421667,-26.625,3,7,620,6.9958333969116,104,Indigofera,1,0,0,0,0,0
Indigofera_oxytropis,109,895.5999999999999,598.4000000000001,708.6422018348624,696,177.79999999999998,87.6,120.07339449541284,116,21.16916694641116,15.6708330154419,17.317660497962887,16.6291675567627,-22.375,-29.508056,-25.939005110091742,-25.859722,27.96795,-24.6635904,-27.725,4,10,297.1999999999998,5.49833393096926,90.19999999999999,Indigofera,1,0,0,0,0,0
Indigofera_porrecta,42,728.65,420.3,492.6666666666667,453,219.95,126.35,170.52380952380952,167.5,18.322292423248335,16.2145839691162,17.439484142121813,17.470833778381348,-28.375,-34.71083,-33.89976528571429,-34.1168845,21.4321075,-32.90346325,-34.391822899999994,4,12,308.34999999999997,2.1077084541321334,93.6,Indigofera,1,1,0.215277778,0,0,0
Indigofera_pratensis,614,1863.4500000000003,569.95,1077.8175895765473,984.5,178.45000000000016,45,103.70684039087946,97.5,27.19874982833865,19.900833892822252,23.93690278553419,23.8937501907349,-10.823505,-27.531667,-18.00746564495114,-17.417567,144.87914999999998,-12.500556150000001,-25.272776999999998,4,7,1293.5000000000002,7.2979159355163965,133.45000000000016,Indigofera,1,0.607594937,0.215277778,0,0,0
Indigofera_procumbens,68,715.9000000000001,295.05,482.19117647058823,466,233.20000000000005,92.35,151.33823529411765,143.5,17.945625495910676,15.80562491416934,17.018321065341723,17.1958341598511,-31.875,-34.375,-33.41412805882353,-33.49655,18.4614115,-32.664585699999996,-34.113996,2,12,420.8500000000001,2.1400005817413366,140.85000000000005,Indigofera,1,0,0,0,0,0
Indigofera_psoraloides,66,804.5,348.75,614.3333333333334,628,253.5,120.75,185.63636363636363,188,18.610416889190653,15.4239580631256,16.941729747887806,16.9749994277954,-32.125,-34.604742,-33.788171166666665,-33.8779785,18.8377695,-33.139008000000004,-34.24190025,3,12,455.75,3.186458826065053,132.75,Indigofera,1,1,0,0,0,0
Indigofera_pulchra,321,1512,749,1094.5732087227416,1083,226,56,122.08099688473519,104,28.375,24.3875007629395,26.895041528149186,27.1083335876465,17.63,-6.85,8.574288501557632,9.377617,1.498485,12.833333,0.779444,5,7,763,3.9874992370605007,170,Indigofera,1,1,1,1,0,0
Indigofera_reticulata,31,1124,521,869.258064516129,883,413,166,252.5483870967742,239,22.24791622161865,4.58333349227905,12.8115591579868,13.5083332061768,29.914155,18.033,26.610375,27.4,101.22,29.033504,19.0666665,3,1,603,17.6645827293396,247,Indigofera,1,1,0,0,0,0
Indigofera_rhynchocarpa,113,1463.2,668,1019.0796460176991,998,239.3999999999998,74.2,140.8141592920354,130,26.626666641235317,16.03833389282224,21.168989730092274,20.466667175293,11.315402,-19.875,-6.201510840707964,-6.91444,34.99027,9.182745999999998,-17.1603332,3,7,795.2,10.588332748413077,165.19999999999982,Indigofera,1,1,0,0,0,0
Indigofera_rostrata,74,1187.1499999999999,687.0500000000001,889.8918918918919,871.5,236.14999999999995,117.65,172.1891891891892,170,20.464791584014918,13.69770841598508,16.204842374131484,15.6770830154419,-23.625,-32.625,-27.869240445945945,-28.375,30.125,-25.200000000000003,-30.5393625,3,10,500.0999999999998,6.7670831680298384,118.49999999999994,Indigofera,1,0,0,0,0,0
Indigofera_sanguinea,112,1119.45,677.6,874.8571428571429,844.5,217.89999999999998,110.10000000000001,158.33928571428572,157,21.578958511352543,14.56916656494143,17.739285656384062,17.350000381469748,-22.875,-29.779376,-26.219882151785715,-26.125,30.6831945,-23.400000000000006,-29.446145,3,10,441.85,7.009791946411113,107.79999999999997,Indigofera,1,0,0,0,0,0
Indigofera_schimperi,195,1049.9,321.1,659.7538461538461,634,215,53.699999999999996,116.31282051282051,107,27.42583351135255,18.55583286285399,22.92192309452937,22.595832824707,10.75,-28.125,-13.086733225641025,-18.625,32.125,6.05,-27.2,6,7,728.8000000000001,8.87000064849856,161.3,Indigofera,1,1,0,1,0,0
Indigofera_senegalensis,468,801.0999999999997,83.4,310.92307692307685,273.5,86,27,47.895299145299155,43,30.45395870208741,27.41687498092648,28.883636050754124,28.9125003814697,21.45,10.6,15.613755391025641,15.841666499999999,-2.5166665,17.981666999999998,12.18111115,4,7,717.6999999999997,3.037083721160929,59,Indigofera,1,0,1,0,0,0
Indigofera_sessiliflora,216,317.25,18.75,128.56481481481484,95,132.25,36,68.32407407407408,62.5,29.04479122161865,24.207292079925526,27.135956817203095,27.53541660308835,24.8,-20.61947,16.918025680555555,17.083333500000002,8.283333500000001,21.71233325,14.212500249999998,3,7,298.5,4.837499141693122,96.25,Indigofera,1,0,1,0,0,0
Indigofera_sessilifolia,147,649.8,210.3,420.5850340136055,433,209.09999999999997,53,113.25170068027212,102,19.14416675567629,14.022916889190629,16.812585026228508,17.0416660308838,-17.125,-33.814119,-31.216137265306124,-32.20085,25.063045,-27.125,-33.7301206,3,13,439.49999999999994,5.1212498664856625,156.09999999999997,Indigofera,1,1,0,1,0,0
Indigofera_setiflora,37,1281.3999999999999,593.6,844.4864864864865,793,173.59999999999994,69.8,108.21621621621622,102,24.499166870117158,15.804999732971158,20.017792804821113,20.0166664123535,-9.95,-26.734167,-19.483979837837836,-19.485469,29.375,-10.420222200000001,-25.9901248,3,7,687.7999999999998,8.694167137146,103.79999999999994,Indigofera,1,0,1,0,0,0
Indigofera_sordida,37,684.8,297.2,536.1621621621622,587,129,48,85.97297297297297,91,22.353332519531243,16.712500381469738,19.731756725826777,19.1000003814697,-18.875,-32.625,-24.244757432432433,-24.375,28.375,-19.185889200000002,-28.674999999999997,4,7,387.59999999999997,5.640832138061505,81,Indigofera,1,1,0,0,0,0
Indigofera_sphaerocarpa,64,855.6999999999988,367.34999999999997,519.015625,491.5,214.85,90.30000000000001,131.765625,117,17.21750020980832,12.17729196548462,15.153841182589527,15.362500190734849,32.79742,28.40306,31.22111735,31.50404,-110.0794155,32.189076549999996,28.5524462,2,3,488.34999999999883,5.040208244323701,124.54999999999998,Indigofera,1,1,0,0,0,0
Indigofera_spicata,780,1794.3999999999996,724,1262.625641025641,1282,1694.2499999999998,104.95,560.8346153846156,267.5,26.117291831970174,17.53812522888185,21.69050748531635,21.76666641235355,30.74881,-31.125,9.109202625641025,13.464305,-66.56227849999999,29.802666199999997,-27.625,10,5,1070.3999999999996,8.579166603088325,1589.2999999999997,Indigofera,1,0,0,4,0,0
Indigofera_stenophylla,252,1224.9499999999998,400.55,963,1019,211.79999999999995,50.55,110.45238095238093,93,28.562291145324725,24.818541145324723,27.082258602929492,27.21875,20.416667,-6.666667,10.578079996031747,10.566667,2.292879,14.06630015,7.017614999999999,5,7,824.3999999999999,3.743750000000002,161.24999999999994,Indigofera,1,0,1,0,0,0
Indigofera_stricta,52,844.6999999999998,440.35,644.5961538461538,637.5,256.49999999999994,169.35000000000002,214.19230769230768,215,18.729374790191663,14.962500238418555,16.689823664151703,16.962499618530302,-31.625,-34.625,-33.62339769230769,-33.932409500000006,23.250675,-32.0125,-34.096345,3,12,404.3499999999998,3.7668745517731086,87.14999999999992,Indigofera,1,1,0,0,0,0
Indigofera_strobilifera,96,1359.5,251,641.7604166666667,455.5,160.25,35,78.38541666666667,62.5,29.7822914123535,23.185416698455803,27.19127597411473,27.56666660308835,15.983333,-17.9,6.061553177083333,13.2833335,9.9416665,15.35416675,-12.67729175,3,7,1108.5,6.596874713897698,125.25,Indigofera,1,0,1,0,0,1
Indigofera_suffruticosa,2149,2784.2,524.6,1456.8436482084696,1360,469.5999999999999,101,240.5946952070731,203,26.98833351135252,17.7808334350586,22.854100734369872,23.1124992370605,32.344268,-35.3869,3.83695346956724,7.275723,-72.39694,27.3985028,-25.901995999999997,11,1,2259.6,9.207500076293918,368.5999999999999,Indigofera,1,1,0,7,0,0
Indigofera_sulcata,55,668.8,425.20000000000005,554.6363636363636,567,260,135.8,211,211,17.82458248138426,13.474583435058602,16.450908973000264,16.7250003814697,-33.328799,-34.375,-33.84349625454546,-33.875,25.17751,-33.5244773,-34.375,4,12,243.5999999999999,4.34999904632566,124.19999999999999,Indigofera,1,1,0,0,0,0
Indigofera_swaziensis,115,1472.6,664.3,953.8695652173913,934,279.6,96.5,171.2608695652174,164,23.132083129882798,15.2037501335144,18.930289915333624,18.7625007629395,3.166667,-30.875,-16.037219086956522,-23.035539,31.375,-0.2749999000000012,-26.2,4,7,808.3,7.928332996368397,183.10000000000002,Indigofera,1,1,0,0,0,0
Indigofera_tinctoria,642,2183.7,310.40000000000003,1081.9579439252334,1010,359.7999999999997,47,166.9672897196262,133,28.774374675750757,17.222499561309785,24.645151857275085,25.247916221618652,36.833853,-27.581742,3.060514693146418,7.825,31.394115499999998,25.944999999999993,-24.2583365,10,7,1873.2999999999997,11.551875114440971,312.7999999999997,Indigofera,1,1,0,6,0,0
Indigofera_torulosa,57,983.9999999999997,420,701.3157894736842,736,212.2,59.599999999999994,130.05263157894737,126,21.6491672515869,15.37333316802976,18.097660851060297,17.6708335876465,-17.125,-33.125,-27.25505157894737,-26.958903,29.625,-22.575000000000003,-32.425,5,10,563.9999999999997,6.27583408355714,152.6,Indigofera,1,0,0,0,0,0
Indigofera_tristis,69,1112.1999999999998,701.8,910.536231884058,917,255.2,128.4,181.15942028985506,182,22.01999969482418,13.879166793823199,18.081582166146536,18.2916660308838,-24.375,-33.625,-29.280539623188407,-29.375,30.375,-26.327666800000003,-31.47616,4,10,410.39999999999986,8.14083290100098,126.79999999999998,Indigofera,1,1,0.215277778,0,0,0
Indigofera_tristoides,67,1124.1999999999998,616.7,842.776119402985,840,239.09999999999997,100.6,157.044776119403,155,20.74958305358885,14.21625013351443,17.518781007225837,17.4250011444092,-22.875,-30.625,-25.609810641791046,-25.3269,30.375,-23.69733,-29.3598194,3,7,507.4999999999998,6.53333292007442,138.49999999999997,Indigofera,1,0,0,0,0,0
Indigofera_velutina,39,1136.3,621.8000000000001,892.2564102564103,871,234.3,118.2,171.76923076923077,168,22.110417175293,15.9354164123535,19.02745726169684,18.8500003814697,-22.875,-31.185556,-27.517952435897435,-27.625,31.125,-25.4860879,-30.9107496,4,10,514.4999999999999,6.175000762939501,116.10000000000001,Indigofera,1,1,0,0,0,0
Indigofera_williamsonii,43,1114,792.9,934.6744186046511,924,248.7,136.5,186.7674418604651,187,22.33458366394041,16.28708324432373,19.42800382126209,19.3083324432373,-26.694675,-31.185556,-29.15534169767442,-29.513922,30.80206,-27.150000000000002,-30.7033883,3,1,321.1,6.047500419616682,112.19999999999999,Indigofera,1,1,0,0,0,0
Indigofera_woodii,51,1042,612,866.1176470588235,888,254,136.5,191.72549019607843,183,18.12916660308835,12.1187500953674,15.024346426421511,14.7874994277954,-28.125,-33.82111,-30.034126039215685,-29.625,29.616667,-28.505278,-32.625,3,10,430,6.010416507720951,117.5,Indigofera,1,1,0,0,0,0
Indigofera_zollingeriana,46,3393,1304.5,2339.478260869565,2265.5,407,131.5,264.7173913043478,258.5,27.127083301544197,20.036458492279024,23.90126819195954,24.30000019073485,24.4091,-18.879494,10.771225586956522,14.854890000000001,113.1,24.3688975,-8.03087475,2,1,2088.5,7.090624809265172,275.5,Indigofera,1,1,0,2,0,0
Inga_acreana,230,4118.049999999996,1209.9,2531.939130434783,2497.5,519.55,142.35000000000002,280.7217391304348,258,27.973124980926485,17.91541681289671,24.02273550862851,24.877083778381348,7.56666,-17.78333,-3.1535519956521734,-1.71668,-74.9837385,7.28341655,-14.78506755,3,1,2908.1499999999955,10.057708168029777,377.19999999999993,Inga,1,1,0,0,0,0
Inga_acrocephala,233,3781.399999999999,1547.8000000000002,2720.090128755365,2678,512.4,154.20000000000002,301.94849785407723,287,27.702499771118198,19.55083351135252,24.52480323120248,25.4208335876465,19.45,-14.366667,6.770862221030043,7.136417,-76.5,18.582879999999996,-10.4258322,4,1,2233.599999999999,8.15166625976568,358.19999999999993,Inga,1,1,0,1,0,0
Inga_acuminata,136,4239.25,1009,2764.5367647058824,2803,518.5,149.75,330.7867647058823,336.5,26.9302091598511,17.614583015441873,24.12126218921998,25.08958339691165,11.45,-10.5,5.006101580882353,6.306889,-77.69017500000001,10.7134185,-2.45581775,6,1,3230.25,9.315626144409226,368.75,Inga,1,1,0,0,0,1
Inga_alba,798,3781.75,1392.4,2514.614035087721,2536.5,431.44999999999993,128.85,237.37844611528826,214,27.581250667572053,20.12291574478153,24.883249791941246,25.381249427795453,18.28687,-24.25,-1.2310553496240608,0.4763905,-72.4025895,8.71,-15.46093535,5,1,2389.35,7.458334922790524,302.5999999999999,Inga,1,1,0,0,0,0
Inga_blanchetiana,27,1746.9999999999998,711.1,1237.888888888889,1257,304,107.3,178.7037037037037,143,25.345833587646478,19.17500038146975,23.158333389847364,23.8500003814697,-6.741861,-15.263333,-11.505786222222222,-11,-38.034506,-7.688388700000001,-15.173611,3,1,1035.8999999999996,6.170833206176727,196.7,Inga,1,1,0,0,0,0
Inga_capitata,824,3478.1499999999983,1033,2087.4053398058254,1922.5,369,125,211.8446601941748,196,26.77666721343997,19.38020906448361,24.376931612931408,24.997917175292947,10.725,-24.675833,-8.269280345752428,-9.421115499999999,-59.790278,4.160037949999993,-21.366860700000004,5,1,2445.1499999999983,7.396458148956363,244,Inga,1,1,0,0,0,1
Inga_cayennensis,240,4264.1,1025.2,2365.475,2292,427.4499999999998,121,209.38333333333338,178,27.093542194366485,21.279582691192633,25.02755208015442,25.368749618530302,6.91666,-15.01027,-3.9910890375,-2.96976,-62.627239,4.630115499999998,-12.56180585,5,1,3238.9000000000005,5.813959503173852,306.4499999999998,Inga,1,1,0,0,0,0
Inga_chocoensis,69,5607.399999999994,2046.4,3282.043478260869,3228,527,277.4,403.17391304347825,399,26.21749992370608,18.9183330535889,23.925966290460117,24.4916667938232,12.983333,-1.08333,9.005341942028986,10.49,-83.921111,11.0319998,0.8914788000000001,4,1,3560.999999999994,7.29916687011718,249.60000000000002,Inga,1,1,0,0,0,0
Inga_cinnamomea,153,4562.200000000004,1654.6,2764.0588235294117,2730,497.2000000000001,144.4,248.0065359477124,212,26.8408332824707,20.08416595458982,25.0936274248011,25.720832824707,11.083333,-16.975278,-1.9174303464052291,-1.407228,-72.743889,7.697516000000006,-13.695998,4,1,2907.6000000000045,6.75666732788088,352.80000000000007,Inga,1,1,0,0,0,0
Inga_cordatoalata,87,3723.200000000001,1700.3000000000002,2774.2413793103447,2788,371.7,138.6,240.18390804597703,221,26.56250038146975,22.18291683197024,25.277538233789908,25.7541656494141,1.591111,-15.683333,-2.769002,-1.25,-74.305444,0.6385424000000004,-10.3414481,3,1,2022.900000000001,4.379583549499511,233.1,Inga,1,1,0,0,0,0
Inga_densiflora,394,3835.8999999999996,1200.8000000000002,2470.0203045685275,2378.5,645.1999999999996,177.3,381.1928934010152,365,26.2958335876465,15.986042118072554,21.954441644213528,22.810416221618652,16.105556,-18.10833,4.323546081218274,5.0827480000000005,-77.95334,12.27249905,-5.071926499999999,7,1,2635.0999999999995,10.309791469573945,467.8999999999996,Inga,1,1,0,0,0,1
Inga_disticha,121,2668,1414,2110.9586776859505,2190,281,120,180.9090909090909,169,26.8041667938232,24.4958324432373,25.888601854813004,25.970832824707,5,-18.766667,-3.4586095867768596,-1.5,-56.4998,4.66667,-15,4,1,1254,2.3083343505858984,161,Inga,1,1,0,0,0,0
Inga_edulis,1484,3640.5499999999997,1027.5,2221.491239892183,2151,470.8499999999999,136,260.92991913746636,236,27.761875629425095,18.642291545867906,23.93052840216783,24.7374992370605,18.18333,-30.169132,-3.11394352486523,-0.6398845,-72.60805500000001,9.828373749999997,-23.1945294,8,1,2613.0499999999997,9.11958408355719,334.8499999999999,Inga,1,1,0,3,0,1
Inga_fastuosa,56,3795,1252.75,2406.5178571428573,2316.5,636.75,157,311.80357142857144,248.5,27.112500190734877,16.156249523162824,23.303050552095687,24.97291660308835,18.251822,-14.61555,4.576721571428571,4.5889500000000005,-71.380308,10.43541675,-0.704165,3,1,2542.25,10.956250667572053,479.75,Inga,1,1,0,0,0,0
Inga_graciliflora,26,2823.25,1700.25,2202.076923076923,2161,610.75,136.5,242.46153846153845,187,26.741666316986127,21.926042079925526,25.614583162161026,26.3291664123535,7.75,-10.593055,1.057575769230769,3.991883,-58.75085,7.58666675,-10.315,2,1,1123,4.8156242370606,474.25,Inga,1,1,0,0,0,0
Inga_gracilifolia,99,3163.5,1844.7,2502.2323232323233,2508,295.9999999999998,124.7,193.4141414141414,188,27.7433326721191,24.564166450500533,25.985016832448018,26.1958332061768,8.403889,-12.5,-1.2952844545454547,-1.584167,-67.95,5.749152299999995,-10.334691399999999,3,1,1318.8,3.1791662216185657,171.29999999999978,Inga,1,1,0,0,0,0
Inga_hayesii,51,4161.5,1370.5,2216.0588235294117,2223,481,192.5,319.4313725490196,310,27.59583282470705,20.61666679382325,25.605637382058543,26.341667175293,11.133333,-12.58333,6.896283558823529,9.06667,-77.281064,10.6234585,-7.1249965,5,1,2791,6.9791660308838,288.5,Inga,1,1,0,0,0,1
Inga_heterophylla,513,3717.999999999999,1403.8000000000002,2390.8128654970756,2345,381.79999999999995,128.6,235.18713450292398,213,27.99500007629392,20.471667098999,25.19982127511246,25.5708332061768,11.03,-27,-3.090061389863549,-1.613056,-68.586389,7.9146388000000005,-14.985277799999999,5,1,2314.199999999999,7.5233329772949205,253.19999999999996,Inga,1,1,0,0,0,1
Inga_hispida,50,1856.35,1036.5,1284,1262.5,312.29999999999995,156.15,232.84,226,23.99666681289671,18.042083072662358,21.47916660308838,21.8479166030884,-15.25,-23.594167,-19.803559498,-19.919444499999997,-40.582350000000005,-16.418662850000008,-23.44551495,1,1,819.8499999999999,5.9545837402343516,156.14999999999995,Inga,1,1,0,0,0,0
Inga_huberi,39,3128.9,1871.3,2441.3333333333335,2381,448.2,116.9,218.97435897435895,188,26.54291706085203,23.555834197998006,25.462713779547272,25.654167175293,5.2,-10.323611,-0.3509834358974356,1.05,-55.059354,4.6894643,-9.469303199999999,1,1,1257.6000000000001,2.987082862854024,331.29999999999995,Inga,1,1,0,0,0,1
Inga_ingoides,367,2760.8999999999996,1070.7,1742.1634877384195,1625,463.4,122,215.58310626702996,171,27.1737495422363,20.69749946594235,24.574965879767728,25.0750007629395,16.31968,-22.870251,-5.823698228337874,-8.2075,-61.16027,14.6381579,-19.5741947,5,1,1690.1999999999996,6.476250076293951,341.4,Inga,1,1,0,0,0,0
Inga_lateriflora,82,2995.6500000000005,1614.1499999999999,2208.7195121951218,2238.5,287.6,116.05,182.7073170731707,167,27.08916711807254,24.50104084014892,26.086636194368694,26.350000381469748,8.08333,-16.7261,-1.6544073048780488,-1.2801390000000001,-59.715657,7.410874850000001,-12.89583335,3,1,1381.5000000000007,2.588126277923621,171.55,Inga,1,1,0,0,0,0
Inga_laurina,1072,2943.3499999999995,892.0999999999999,1727.487873134328,1543,467.3499999999998,118.55,233.3777985074627,196,26.681041336059543,18.917083644866942,23.64546020351239,24.0833339691162,22.451052,-31.636919,-4.350403738152986,-9.176111,-57.679361,19.466000100000002,-23.27515495,7,1,2051.2499999999995,7.763957691192601,348.7999999999998,Inga,1,1,0,1,0,1
Inga_lentiscifolia,35,1913.6,1521.3,1683.6571428571428,1674,450.4,248.39999999999998,349.57142857142856,338,18.902082824706994,13.09708318710329,15.55845225197928,15.2624998092651,-24,-30,-27.124284408571427,-26.880556,-50.155556,-25.182010000000002,-29.3896391,1,1,392.29999999999995,5.804999637603704,202,Inga,1,1,0,0,0,0
Inga_longiflora,30,3047.95,2007.85,2486.3333333333335,2361.5,467.8999999999993,126.19999999999999,203.1,181,26.961667346954364,20.76041612625121,25.62263908386231,26.3583335876465,5.51,-11,-0.9155376666666667,-2.362361,-61.035232,5.377666850000001,-8.007868199999999,2,1,1040.1,6.201251220703153,341.6999999999993,Inga,1,1,0,0,0,0
Inga_macrophylla,222,3419.5499999999997,1404,2379.076576576577,2343.5,435,135.05,250.82882882882882,225,26.9674995422363,19.406667137146023,24.540127584526132,25.35208320617675,10.222769,-20.33777,-2.4404271576576573,-1.3738329999999999,-72.38805500000001,7.14025,-15.672232949999998,4,1,2015.5499999999997,7.560832405090277,299.95,Inga,1,1,0,0,0,0
Inga_mortoniana,86,3763.5,2301.25,3165.720930232558,3320.5,811,323.75,543.4186046511628,524,26.1166667938232,17.095833778381376,21.56812022453131,21.3604164123535,10.947574,8,10.210606069767442,10.29861,-84.655,10.86277775,9.33333075,1,1,1462.25,9.020833015441823,487.25,Inga,1,1,0,0,0,1
Inga_nobilis,1123,3721.5999999999985,1350.4,2402.080142475512,2307,535.1999999999989,137,265.73196794300986,230,27.12041587829589,18.72750034332273,24.270907547679844,25.220832824707,19.3333,-23.58333,-1.0060851561887807,-0.866817,-72.90805,16.857086999999996,-15.911660999999999,8,1,2371.1999999999985,8.39291553497316,398.1999999999989,Inga,1,1,0,0,0,1
Inga_obidensis,39,2583.7000000000003,1699.8,2191.2820512820513,2183,249.4,131.3,166.15384615384616,156,26.909166336059588,23.117499923706088,25.936645312186997,26.4249992370605,5.33444,-12.533333,-2.955129794871795,-2.883333,-59.930278,3.6218346000000015,-9.4013332,2,1,883.9000000000003,3.7916664123535,118.1,Inga,1,1,0,0,0,0
Inga_oerstediana,818,3620.35,894.55,2189.0672371638143,2143.5,767.4499999999999,187.85,396.3435207823961,349.5,26.41437520980832,16.005625724792527,21.792945178621846,21.7854166030884,21.230611,-19.527778,7.826709328361858,9.2725,-82.87951050000001,18.25993249999999,-4.71666105,7,1,2725.8,10.408749485015793,579.5999999999999,Inga,1,1,0,0,0,0
Inga_panurensis,30,3429.8,2042.9499999999998,2568.2,2317.5,223.75,126.25,169.76666666666668,162,26.76874980926512,25.516250705719013,26.18027782440186,26.189583778381348,1.519327,-9.233333,-2.9483264333333334,-2.4183335,-64.14291650000001,0.7750124499999977,-9.131721899999999,1,1,1386.8500000000004,1.252499103546107,97.5,Inga,1,1,0,0,0,0
Inga_paraensis,98,2946.6,1888.9499999999998,2341.795918367347,2319.5,262.9,122,176.0204081632653,158.5,26.71166658401488,24.371249771118183,25.923129237428,26.16874980926515,6.73,-11,-1.7178956397959182,-2.09875,-59.7222225,5.021660999999999,-9.2738607,3,1,1057.65,2.340416812896695,140.89999999999998,Inga,1,1,0,0,0,0
Inga_paterno,144,3558.5499999999997,1153.3,2173.916666666667,2141,634.25,184.75,342.95833333333337,291.5,26.29458360671998,18.524166584014882,23.426967508263054,24.0999994277954,20.858333,8.68,16.337927681944443,17.2114755,-94.7919425,20.074625,9.668695000000001,5,1,2405.25,7.770417022705097,449.5,Inga,1,1,0,0,0,1
Inga_pezizifera,332,3664.2499999999995,1806.55,2725.617469879518,2675,544.25,138,298.43373493975895,266.5,27.2916660308838,20.289582824706997,24.805936247469432,25.73124980926515,11.9,-16.781944,3.4798768433734937,5.4528505,-74.65819450000001,10.078915849999996,-9.829,4,1,1857.6999999999996,7.002083206176803,406.25,Inga,1,1,0,0,0,1
